18.39,-8.4765,-37.518,42.796,10.296,7.8575,3.5505,13.609,161.46,102.07,-143.12,245.1,-87.545,-57.214,-62.251,124.78,60.756,112.59,-133.45,186.08,-136.88,-14.855,9.2855,140.95
28.51,21.263,-1.4074,35.79,33.82,25.226,-74.369,85.845,-228.29,75.054,196.07,311.52,-25.037,-36.943,-61.34,75.974,-23.994,25.954,141.16,145.71,-6.0756,-45.441,125.06,133.66
56.969,51.794,-54.136,94.309,13.403,-124.7,-108.17,166.46,-49.819,88.564,333.93,349.11,-6.0818,-54.625,17.575,58.565,-6.6305,64.216,-167.84,180.01,-17.174,-31.154,28.682,45.887
85.638,3.5984,-161.5,182.99,-97.361,-47.854,-170.33,202.79,81.591,-3.7763,30.66,88.552,-91.348,-82.297,20.751,127.44,38.519,100.77,85.362,138.14,-15.47,-28.38,2.0592,32.642
15.633,22.269,-3.0736,27.665,271.22,-130.64,-117.27,323.45,-161.61,362.16,-1397.3,1453.4,-37.992,-106.36,21.594,116.78,-202.65,-65.741,68.309,224.97,10.359,-37.067,3.6131,39.384
54.437,51.329,-199.02,212.87,-75.452,-3.7705,-83.596,113.54,107.7,134.36,-33.705,177.51,-10.175,-102.14,96.368,141.02,56.787,56.686,-91.593,123.27,21.156,-45.52,-32.643,59.939
11.162,-51.805,-19.814,56.74,-34.064,-160.94,-158.22,228.51,-71.693,27.091,-47.093,89.953,77.986,2.404,226.55,240.03,-55.996,49.01,72.833,104.8,57.901,30.863,-19.815,70.463
-22.288,46.78,-82.833,97.955,-37.926,47.659,15.112,63.339,93.642,-29.882,-140.3,171.57,14.593,-18.869,12.595,27.372,37.034,23.047,9.5617,44.744,-13.069,-15.554,-21.97,30.141
-58.02,-39.609,-85.23,110.96,222.48,-35.124,-344.64,413.37,-71.753,138.69,116.5,195.59,22.103,-107.36,-17.717,112.13,-77.921,71.688,-157.58,190.42,27.381,-34.128,-26.827,51.475
23.89,0.54505,-37.881,44.977,-16.022,101.39,-18.537,106.76,-198.14,119.63,-81.23,246.42,-15.943,-25.817,4.0811,31.105,-49.851,-27.488,-44.506,72.884,-49.979,-54.745,-458.99,465.12
-61.478,21.777,-59.108,88.442,-60.142,19.566,154.64,167.51,13.875,63.238,22.808,69.546,66.253,-10.325,101.89,121.99,-38.299,87.036,-935.76,940.72,56.388,-57.015,-4.5459,81.696
53.277,-82.617,-11.352,99.417,-86.248,37.123,1.2768,94.517,161.66,-24.003,91.78,189.11,-33.733,-46.566,28.542,64.406,28.09,29.699,21.913,46.541,-3.8724,-47.222,41.158,62.835
-23.848,40.552,-64.618,80.215,42.652,0.85358,-69.446,81.811,-36.823,-78.407,-279.4,292.61,34.162,-71.509,-175.91,193.07,-85.196,-49.356,187.09,211.51,-5.2989,-53.149,-0.63147,54.283
-44,103.58,-27.22,116.24,-8.7277,-18.068,-26.521,33.366,150.36,76.629,-355.32,393.99,49.645,7.1445,33.278,60.905,42.921,34.616,341.09,345.57,11.462,61.191,264.64,272.18
3.2205,61.088,86.184,106.12,273.12,54.74,264.71,386.57,-226.37,-295.31,-291.44,473.76,-92.963,86.66,-23.909,130.24,-44.68,2.8159,80.246,92.694,-10.266,-9.666,17.482,22.67
-78.583,24.383,-0.53997,82.454,5.3555,71.671,145.82,162.66,102.83,-66.101,-456.39,472.71,-69.416,25.722,59.739,95.203,117.83,-23.81,-84.713,147.54,-20.294,16.041,117.36,120.31
14.931,21.299,-20.132,33.101,15.018,6.0818,-8.8827,18.563,-39.452,-62.075,-99.698,124.29,53.363,18.624,-0.5037,56.901,24.49,-52.865,-113.99,128.22,9.017,-43.566,22.694,50.318
10.386,24.736,-45.719,53.229,-8.4013,-45.375,-106.75,116.48,-129.74,85.558,-412.83,441.29,31.261,4.6526,-98.86,103.88,-39.208,1.3004,9.069,40.821,25.173,-25.195,-34.28,49.872
8.9178,24.101,9.2947,27.887,-0.97599,15.987,12.622,20.641,-95.3,61.228,-4.7742,117,-44.789,14.876,27.33,54.88,-26.56,87.793,-11.02,93.735,-1.1719,24.851,121.6,124.15
7.7575,14.691,8.8338,19.183,1.7927,20.105,-6.3676,21.312,92.488,13.894,141.61,169.87,-88.962,43.984,14.07,101.71,65.945,140.82,-18.174,163.37,-84.295,41.077,112.28,146.54
-19.712,-22.303,-36.481,47.266,-106.26,110.52,-4.788,153.6,160.22,-118.65,-45.802,207.56,-56.37,49.415,-188.45,203.37,70.731,-54.207,-85.545,124.04,-16.631,-0.78425,-12.121,20.594
-15.782,-46.332,-3.1169,50.543,-109.58,68.008,-65.868,145.12,55.577,-51.028,-91.187,119.01,-4.5112,117.16,-159.17,197.95,177.71,-4.2604,-314.42,362.82,7.343,18.515,-5.0422,20.713
26.505,6.5327,35.045,44.466,50.15,-18.121,71.739,89.686,-166.08,-20.772,104.86,200.24,-28.715,36.535,31.76,56.758,-40.319,6.5021,95.611,104.06,-4.8834,37.297,-61.31,72.002
-5.8472,-34.719,49.705,61.211,-29.444,-48.268,-2.4151,56.73,186.43,-20.321,-42.869,193.94,-17.624,40.452,48.162,65.47,69.141,9.8308,61.837,93.594,-37.717,-18.031,100.42,109.08
4.9737,63.183,56.947,85.374,-49.552,-27.18,-53.568,78.005,109.42,-279.92,259.89,404.15,-92.727,98.57,-47.143,144.74,58.236,-71.102,81.582,122.97,-26.794,89.905,-168.75,193.56
67.648,16.932,38.808,79.872,54.764,-56.708,-19.725,82.145,-23.787,267.19,886.02,925.82,-101.23,-50.3,-194.85,225.41,-58.538,31.288,26.731,72.857,-33.885,18.35,-59.855,71.269
-32.142,-39.54,20.774,55.425,72.121,-13.666,-43.855,86.102,-100.62,0.72163,260.37,279.28,5.9104,-67.168,32.382,75.026,-39.659,-6.4134,27.218,49.051,27.031,-7.1941,40.02,49.066
18.769,5.7939,-40.276,45.067,-111.14,-69.121,-92.288,160.68,139.79,-162.31,575.52,614.3,-159.59,136.4,-134.34,251.53,157.45,12.469,-27.861,161.15,-29.881,25.436,20.885,45.305
-36.034,0.98401,-7.6291,37.015,53.418,-142.52,-30.5,158.71,23.11,122.88,-59.939,138.98,-46.403,-3.3874,148.22,155.53,-74.323,35.211,-7.4328,84.526,-11.38,-9.969,42.597,45.216
-67.663,63.967,-96.916,135.72,210.51,156.81,105.54,285.1,-129.31,13.473,-61.412,144.17,17.912,47.6,14.086,52.818,-40.311,53.297,2.9275,67.082,35.06,-4.6661,11.64,37.511
-31.255,-3.8323,-31.013,44.42,-122.39,50.881,0.29387,132.7,153.62,-73.651,-356.52,396.35,45.047,-0.61988,-4.7076,45.879,53.457,-24.518,-224.53,232.18,43.411,-18.524,-42.942,64.007
-20.477,11.783,-1.2332,24.287,19.452,-74.17,64.015,100.48,62.989,143.73,-244.06,291.45,-182.17,-16.14,147.65,238.42,121.33,-43.993,-49.166,139.8,-9.7389,-0.19949,1.7566,9.9269
-77.503,17.126,51.867,95.878,89.571,17.036,-49.943,105.31,-32.727,126.68,158.48,205.66,-4.5905,-72.992,35.675,81.623,77.156,111.74,-51.909,146.65,-13.326,-47.408,56.73,75.655
-28.669,-13.803,-43.116,54.013,-11.31,-10.195,-10.159,18.554,-149.01,73.425,-37.421,170.65,70.591,-90.723,-172.92,208.96,5.8138,75.041,-34.304,83.528,9.7556,-61.267,-39.147,74.628
-28.012,138.52,-68.774,157.82,-43.873,-146.42,-63.425,166.19,60.737,64.504,-55.254,105,-44.772,4.3957,-15.919,48.745,131.37,22.02,-79.404,155.91,-43.436,-18.573,-89.931,102
9.3302,-22.938,-30.878,39.991,28.74,127.75,-47.607,141.71,-141.23,-194.28,176.5,303.73,23.198,71.944,-194.75,209.03,19.13,-43.98,15.211,50.84,-21.563,28.317,-39.423,53.317
-18.978,49.701,-42.826,68.518,-294.67,-389,-618.77,790.54,442.07,544.29,7.7889,711.29,-3.0903,-58.852,-54.853,81.052,40.068,10.899,252.03,255.47,40.786,-21.045,39.922,60.89
-85.223,0.0083808,-84.281,120.11,-29.485,-123.87,246.52,277.69,240.89,188.93,74.996,316.08,-19.591,-32.481,287.24,289.76,-24.351,56.112,7.7176,61.96,-88.805,-42.937,280.54,297.73
-34.947,34.192,-2.4612,49.39,44.959,-9.1693,-18.973,50.441,-79.582,-57.611,-32.364,103.6,-3.2553,78.331,242.17,254.67,-65.683,3.9459,86.062,108.68,-4.9033,17.066,-10.543,20.916
35.443,-32.967,-2.3184,49.083,-22.813,-22.025,49.306,59.043,128.68,73.864,-151.02,213.18,54.279,-108.98,-104.36,161.38,42.926,52.626,-9.5233,69.25,-16.107,-73.592,12.589,76.994
3.0592,-53.796,-6.6196,54.6,-25.907,-29.689,-62.954,75.382,-38.05,136.72,-225.46,266.87,-144.06,-88.524,-412.49,446.88,41.461,90.945,-456.59,467.49,-37.541,-24.441,3.6838,46.739
-35.992,-7.1325,56.466,67.582,-11.84,52.814,-48.769,72.947,204.74,-148.47,365.42,447.59,-39.976,60.858,39.457,82.817,13.778,-104.78,401.5,415.46,15.566,37.019,108.05,115.74
-38.152,-76.123,68.871,111.64,130.47,96.419,82.046,182.26,-98.086,-78.268,313.67,338.73,-30.008,27.621,169.01,174.02,-102.77,-71.989,-352.57,375.36,-2.9732,23.601,15.718,29.043
139.78,53.941,-32.651,156.16,-387.29,-77.197,477.29,621.04,237.78,-30.797,232.41,336.44,-59.48,99.746,162.66,200.25,68.736,8.6155,124.69,143.05,-18.881,-7.0422,61.525,65.002
71.17,-66.413,52.059,110.78,-231.44,-225.24,-90.127,343.54,70.218,209.74,394.21,452.48,63.292,24.61,25.234,73.412,48.137,70.785,-97.154,131.57,11.541,11.635,15.123,22.56
1.3567,74.397,5.8985,74.997,18.321,96.314,63.904,117.3,-172.41,-79.158,127.52,229.74,109.08,-118.27,-48.73,169.22,-60.836,9.6672,-143.28,156.42,47.009,6.0587,-6.2069,48.865
-25.518,7.184,7.0606,27.579,1.5073,-60.008,-89.046,107.46,-74.967,196.95,112.8,244.49,66.511,-85.028,31.641,113.15,-78.402,81.159,79.557,139.86,-13.48,-42.263,41.291,61.304
11.333,58.672,21.196,64.21,0.97551,-48.571,-96.52,108.23,410.67,-113.86,271.16,505.78,-103.81,58.674,-104.4,158.64,50.563,70.002,90.692,125.64,-139.04,-70.488,107.29,193.17
37.287,38.074,49.513,73.723,-34.008,17.97,41.76,57.53,51.441,-71.453,232.55,250,-30.389,60.399,-15.752,69.752,2.6061,-27.006,87.471,91.681,22.659,7.8262,-43.273,49.754
-100.3,34.355,51.166,118.71,97.701,-8.4848,104.4,143.48,42.013,16.118,0.70947,45.642,-19.74,-3.5864,-26.989,33.822,-3.3961,16.373,23.7,29.091,-9.4423,-7.5642,18.525,22.158
-50.778,-27.219,95.539,112.27,37.61,-69.939,63.948,103.81,-114.9,73.918,79.12,157.98,44.552,0.041983,28.346,54.066,114.11,143.76,13.763,187.04,19.689,-46.793,-32.391,61.27
-58.743,-19.381,-27.786,67.929,-142.73,-30.335,212.67,259.72,114.3,-24.592,54.468,129.54,42.237,28.317,53.958,74.382,36.026,-48.444,-11.243,62.194,39.432,-0.074584,100.3,107.88
-9.9744,-14.652,-2.1198,18.038,43.8,42.959,-53.362,81.641,36.141,-184.34,20.422,195.66,-26.836,84.157,-33.245,94.844,74.068,-59.441,-0.68371,97.723,1.0995,151.55,33.442,158.01
-50.25,90.24,273.53,293.73,53.89,-47.62,58.43,93.311,-315.21,-145.72,818.03,889.14,247.54,34.193,-352.19,433.55,-302.44,-17.209,183.69,355.04,130.66,33.532,-33.568,141.01
-5.2544,-33.152,-35.881,49.366,-17.051,52.237,-102.56,117.04,-169.37,-107.36,626.7,659.11,83.394,69.803,-9.4382,110.24,-22.062,-26.207,-14.189,37.252,15.898,21.191,26.736,38.044
28.595,6.3584,-36.441,47.066,-19.718,-134.24,151.85,203.76,-22.877,108.22,-24.404,114.85,17.701,57.877,-97.21,114.53,-76.445,50.864,93.929,132.2,34.739,21.876,-15.596,44.962
-40.367,-21.385,15.789,49.631,-12.09,-66.275,23.698,71.494,123.84,75.63,495.92,516.84,-116.65,45.94,139.33,188.36,32.546,58.488,165.93,179.31,-16.636,58.815,102.48,119.74
-13.185,27.089,-5.3142,31.178,65.925,37.283,-21.962,79.419,-231.37,28.029,544.77,593.29,258.05,-57.643,-155.8,307.57,-112.77,33.887,-231.82,260.19,41.58,-97.513,-99.086,145.14
-52.495,12.755,-31.719,62.907,0.22023,-69.764,72.145,101.26,141.34,81.956,-45.786,171.61,-109.7,-98.97,104.32,181.29,38.786,22.781,-98.056,108.26,3.0136,-12.045,4.6008,13.276
37.732,-50.294,-26.154,69.939,103.91,-121.15,74.228,177.14,-134.94,36.169,183.4,230.97,55.126,-9.8003,0.0073301,56.696,-9.571,25.721,36.915,46.383,34.706,15.85,81.441,90.699
-17.229,-20.496,52.71,59.305,39.547,86.23,-9.9599,95.982,-155.4,52.375,273.34,319.3,43.962,-22.169,13.168,51.065,-95.461,143.35,20.336,178.66,142.8,21.662,137.7,202.26
-83.676,-1.8836,105.2,134.56,-40.219,-31.818,114.06,125.14,-257.15,74.525,36.484,270.83,70.004,100.77,71.752,142.83,-13.62,-37.417,166.4,171.13,64.642,53.991,-84.03,120.78
7.6666,42.512,0.9203,43.702,-53.664,82.49,63.336,118.11,-47.148,-63.647,-267.8,279.33,52.473,-46.283,244.7,254.51,-43.351,-80.355,159.61,185.12,46.941,-10.438,28.122,56.015
-34.722,3.9923,52.417,63.16,-32.832,-47.388,97.39,113.97,20.201,-106.99,111.69,156.61,12.883,73.817,481.96,487.75,7.2225,-43.546,-7.6418,45.57,-4.6883,11.431,-2.9013,12.859
-29.11,204.05,-195.03,284.73,-12.827,22.422,-45.156,52.382,-90.154,-107.83,-252.68,289.49,104.97,-69.809,-88.294,154.1,-21.925,-35.063,-131.77,138.24,25.762,-17.064,-104.63,109.18
3.7744,-45.395,-39.784,60.665,29.393,-32.501,-7.2834,44.557,130.63,-5.5931,-95.809,162.34,-58.157,95.837,241.43,266.5,25.615,-19.849,-84.074,90.214,-64.92,-11.091,2.1385,67.913
13.258,42.687,-20.579,49.479,3.6053,-46.196,-52.563,70.45,-157.17,-17.509,-17.958,165.82,148.77,-133.25,-165.69,259.93,-82.583,-63.196,35.217,110.88,28.196,39.01,104.58,115.23
-12.272,-26.857,5.9715,30.293,-149.24,71.49,31.114,169.03,162.37,-11.217,-140.68,215.21,-139.12,134.68,342.03,393.05,24.824,-192.63,114.35,228.82,-9.2625,22.463,-43.463,49.906
-25.765,40.957,-8.6133,49.328,-64.285,-3.1552,51.298,82.446,-38.185,-95.533,29.253,108.09,24.49,25.428,-8.9493,36.711,10.042,-32.303,-23.686,41.336,45.252,-25.834,-16.428,55.179
13.158,40.958,-14.015,45.599,84.214,-122.75,-12.701,152.29,-20.494,190.36,-190.22,270.44,120.53,-188.86,-228.28,321.8,-155.9,105.61,159.47,250.82,-60.531,-55.443,-68.436,107.22
60.87,-10.492,89.296,108.92,178.18,56.097,453.09,490.85,-140.98,-412.61,-91.114,446.2,-16.467,77.787,259.57,271.75,-26.943,-11.564,-63.823,70.311,-1.8196,51.018,10.607,52.521
18.763,-101.17,-85.207,133.82,32.367,54.289,-8.6089,64.704,-123.88,-4.1802,-159.64,203.3,58.607,-22.718,48,79.53,-36.906,-19.455,-17.649,45.813,39.081,50.384,385.79,391.2
-52.954,-75.562,52.461,106.91,-62.541,119.41,110.35,174.55,97.221,-90.44,-196.83,239.15,26.561,98.821,-35.735,110.67,34.563,-24.162,-24.434,48.891,32.084,31.343,74.534,87.243
25.867,-31.031,-20.076,45.208,111.79,79.285,-30.436,143.97,-173.39,-58.497,425.83,464.98,23.091,21.721,10.937,33.906,-20.917,-36.747,99.946,108.6,29.879,40.605,87.913,102.22
-15.304,-62.482,138.89,153.24,-27.47,40.238,27.585,56.438,-52.201,-78.933,39.266,104.45,76.554,-21.467,-233.36,246.84,-96.439,-42.096,36.589,113.54,22.282,24.496,4.2659,33.946
7.4077,-40.303,-105.64,113.79,116.18,62.584,-154.87,203.63,-103.49,-48.286,391.47,407.95,12.806,-70.764,120.11,140.43,-72.564,72.969,-8.0285,104.7,18.417,-15.632,-28.529,37.738
-79.248,-193.22,-227.63,310.02,17.795,-5.5333,3.2386,19.014,37.089,153.59,717.24,734.45,-6.8893,-120.04,53.735,133.15,19.198,242.64,-134.49,281.76,38.491,4.462,186.06,190.13
-46.293,-109.46,49.868,129.74,194.64,74.679,309.08,373.32,-150.43,-33.031,40.745,159.71,-46.215,30.89,-12.13,57.96,-89.001,20.698,105.13,139.96,-35.978,14.11,-34.441,52.212
1.1303,-27.564,64.881,70.826,22.085,38.117,73.592,86.01,-115.35,-85.923,286.27,321.49,18.567,53.83,-39.61,70.274,-99.471,37.289,476.47,488.48,-24.709,55.756,-29.074,68.154
7.3652,-0.00029715,5.9435,9.5308,-27.741,-100.78,79.904,132.35,-182.06,535.06,-408.3,697.8,161.17,-134.66,134.03,255.25,6.6039,37.07,-7.1931,38.791,30.196,-39.251,-1.4265,50.061
-30.307,103.14,-85.715,137.75,230.74,-10.39,-15.258,233.99,-93.043,230.46,40.489,254.9,-32.151,-161.32,142.88,218.52,-41.117,36.88,51.829,76.594,46.614,-76.104,-115.38,146.02
17.674,22.89,15.92,33.296,-15.851,94.189,29.986,102.35,110.87,-75.104,179.06,225.05,46.769,32.085,224.75,231.98,-19.802,-315.57,361.52,484.7,31.489,0.16357,54.46,63.548
41.797,-29.77,28.73,59.445,-49.947,-4.6622,95.87,108.33,-105.15,21.285,333.41,350.93,10.01,-2.8647,-1.1663,10.65,-4.0436,23.347,128.34,130.61,1.9172,-31.107,-20.559,37.716
51.25,-31.087,-24.21,65.027,-93.436,-43.546,20.77,106.41,-59.938,-63.995,-86.675,124.12,-55.427,63.406,-400.88,409.8,-46.62,-9.9081,-23.888,53.79,-2.5613,5.5459,2.7861,6.7793
-44.53,1.7873,66.016,79.731,26.119,71.77,80.148,111.04,-60.435,-158.37,838.3,855.32,52.648,16.132,109.31,122.69,25.805,-57.399,24.983,68.71,52.222,-13.372,191.94,199.56
24.629,-32.835,-24.454,48.434,-61.457,-119.3,-92.245,163.22,117.1,-9.4533,-250.49,277.03,-34.442,-32.931,-73.025,87.37,11.391,73.346,-8.0217,75.503,-29.253,-6.1195,29.091,42.511
-48.931,-4.3429,131.97,140.96,51.276,59.118,144.42,164.5,9.245,-87.411,27.953,92.356,14.303,54.492,5.3537,56.756,-1.839,-56.774,-37.346,68.943,2.6798,16.062,-22.81,28.173
3.4294,-172.13,-46.771,179.24,-29.52,191.58,-108.46,222.97,81.235,-36.351,226.94,244.57,14.57,36.473,70.618,81.114,20.421,-36.179,56.092,70.813,-37.673,29.639,14.69,50.893
2.6097,-71.254,-56.19,91.485,-218.79,-76.04,2.3545,236.82,167.09,232.31,-472.76,553.69,63.072,-73.739,-81.324,127.86,10.155,104.75,-29.711,110.09,-33.948,-52.532,44.717,77.548
53.857,22.542,1.2031,58.821,-74.617,21.982,-51.856,93.591,177.72,-86.788,156.37,254.57,-16.21,33.089,-112.82,118.68,14.7,-9.5634,-28.468,33.704,23.386,75.704,-94.292,123.77
17.872,17.822,-21.785,33.6,148.58,-21.701,-87.94,175.65,146.41,-91.497,-133.21,221.68,-75.753,57.025,-107.98,144.71,-32.533,-134.51,-54.865,149.5,-132.49,26.687,6.3588,139.69
-21.564,-2.4349,-7.0329,23.096,159.88,-77.764,-156.33,237.25,-255.76,-14.196,-226.27,344.41,71.926,-1.6652,21.869,75.309,-44.937,55.226,-22.534,75.411,41.031,33.75,-32.605,62.984
69.189,-30.582,37.665,84.873,-183.76,-84.914,113.1,234.1,166.09,68.981,-236.39,299.83,-52.582,10.724,43.543,69.123,61.947,-69.404,241.6,258.96,-7.8574,16.285,-45.629,49.204
12.734,-26.943,2.9898,30.112,228.74,-127.08,-167.89,311.7,-232.52,87.171,210.17,326.97,-110.68,17.612,-19.839,114.45,-87.905,90.867,-69.523,147.43,-24.395,25.016,-4.908,35.325
105.08,53.883,10.194,119.17,-205.03,-73.749,-17.171,221.34,83.498,114.9,76.467,162.49,-28.809,-127.89,-238.79,272.97,29.493,75.964,94.45,125.34,-51.61,-32.82,-63.091,88.832
34.536,-20.135,-32.684,51.758,-89.167,-32.651,53.333,109.15,127.87,-155.35,-83.374,220.68,-74.274,191.71,158.87,261.55,22.516,-119.43,-100.08,157.92,-112.06,42.457,400.65,418.4
38.184,-7.5798,-3.3221,39.561,52.868,-19.566,50.81,76.53,-78.617,195.63,-143.45,256.67,-34.865,-73.857,-85.265,118.28,-24.491,67.213,84.096,110.82,-11.966,-56.405,-11.81,60.11
-20.378,52.585,-124.41,137.45,70.808,-143.07,-10.621,160.64,-111.32,155.77,146.29,243.72,62.858,46.585,-119.09,142.72,-87.327,24.256,176.43,198.49,2.3823,19.057,1.4968,19.51
71.229,17.995,104.96,129.04,7.243,6.007,13.317,16.306,-89.835,-68,225.32,252.46,-106.82,24.798,272.76,294.21,-18.509,-118.09,-41.683,128.2,-19.666,-43.817,185.36,191.69
25.537,88.826,-100.07,136.39,4.0945,-57.442,57.721,81.838,36.675,-63.596,-137.23,155.69,-41.578,23.576,-6.7662,48.394,45.299,-8.6945,-3.6086,46.474,-4.1517,19.48,-70.498,73.525
54.596,19.26,84.194,102.79,135.57,-5.0478,-11.16,139.59,-239.07,159.23,1255.8,1288.3,-41.267,-45.898,127.98,142.57,-20.018,6.1037,-2.9929,21.427,-25.018,-11.702,30.192,41.232
23.44,21.634,-10.655,34.439,-117.21,-27.179,10.391,121.28,56.911,168.88,152.44,235.42,-31.029,-109.66,-46.62,123.27,88.507,75.323,178.24,213.26,8.1694,-9.5322,-2.7451,13.011
-16.916,-12.025,-0.38527,21.119,12.443,89.555,109.56,142.86,177.37,-8.6049,-101.49,206.13,-156.39,60.686,131.76,213.79,57.081,73.843,-27.115,98.648,-28.026,20.401,-16.608,39.334
53.575,43.941,-105.35,126.82,-8.3497,-81.955,7.8742,83.422,259.16,132.35,-9.8436,292,-118.54,-4.8679,5.6537,122.28,19.742,-3.4456,-12.314,23.521,-36.055,-13.65,-13.749,41.319
-171.05,-77.07,17.856,188.96,8.4865,81.604,9.647,82.883,-41.01,-156.83,41.441,170.11,92.577,65.841,-74.941,136.63,-30.424,-48.545,-67.864,89.37,34.11,33.28,48.637,68.437
43.898,33.618,-48.791,74.456,-27.046,-59.191,6.7306,66.305,-4.8618,131.6,8.5906,133.2,59.14,-14.588,-47.104,79.426,-42.128,35.106,-12.277,56.94,77.432,-71.182,-69.355,127.04
4.1487,-21.46,-38.519,44.621,64.424,3.2531,5.1468,65.15,-228.89,-53.788,108.38,259.66,163.57,151.86,189.88,293.69,-24.059,-3.8408,-73.203,77.448,1.2663,37.019,16.866,41.218
74.329,-17.299,-13.879,78.327,-14.803,-58.605,54.449,81.742,-48.086,63.236,-3.3672,80.228,-23.5,2.7335,35.292,42.719,33.226,44.1,-70.229,89.809,38.44,22.821,21.632,50.413
-53.124,-47.871,-78.261,106.21,57.349,117.06,-275.2,304.51,29.703,-255.77,-433.48,507.95,-13.95,92.608,-409.63,420.31,22.223,-26.182,-10.25,36.277,-21.066,25.85,79.977,86.658
-33.412,33.657,-50.327,69.948,25.674,-19.677,24.313,40.73,-65.032,-139.76,-202.38,254.51,129.4,122.87,4.1332,181.29,-84.406,-61.501,3.2083,105.06,-32.194,20.098,-12.663,40.957
-85.358,-40.136,-8.4069,95.236,-128,23.069,54.855,141.42,225.99,-132,-51.882,270.39,-53.092,123.51,65.248,151.38,145.62,-33.164,37.165,155.5,-38.864,18.525,-30.388,53.174
-14.457,-19.566,-19.467,31.437,31.081,51.683,-122.48,136.94,63.981,-88.502,-180.34,212.76,-51.78,38.882,59.017,88.804,31.462,-59.365,44.023,81.28,-17.179,38.846,-33.29,55.052
-15.224,21.865,-19.364,33.094,31.2,55.274,-162.66,174.66,-365.86,-240.28,9.4227,438.44,24.672,118.13,-164.84,205,-14.813,-46.395,44.116,66.407,5.835,140.08,-442.92,465.74
10.747,27.345,12.885,32.453,-97.985,55.68,-26.753,116.25,128.85,-63.123,-152.84,209.63,-67.127,22.359,109.62,130.74,3.2115,-228.97,28.161,236.52,-10.844,59.664,20.904,65.929
