-69.401,17.527,-48.388,87.377,40.121,84.068,-74.135,119.18,-25.334,-94.221,-90.617,134.76,50.351,20.973,86.741,102.98,29.622,-34.17,-5.4042,46.563,22.358,6.2614,65.224,69.288,0
-69.537,20.788,39.846,83.519,-6.8681,73.279,92.835,118.73,51.776,44.802,-2.9116,69.247,-32.194,6.78,75.588,82.466,11.179,-16.546,0.61432,20.082,-20.448,-6.8109,-21.556,30.732,0
65.981,15.176,24.247,72.427,-49.861,-49.243,9.153,70.985,62.81,77.909,-115.63,153.82,-34.145,13.651,-66.123,75.744,-7.077,41.717,-21.443,47.944,-25.115,28.762,55.898,67.942,0
-16.787,-12.101,29.317,36.119,-133.96,-22.846,127.99,188.66,51.005,358.83,-143.85,392.11,-22.135,-163.74,167.93,236.88,48.377,8.3931,1.3338,49.846,7.2894,-8.382,-3.7266,11.958,0
87.586,43.986,14.06,99.624,64.918,-56.026,192.03,210.5,-152.68,166.08,32.556,229.5,156.18,-45.263,81.409,182.7,-144.02,146.32,-103.76,230.54,7.3046,-4.9011,-1.8448,9.0039,0
45.886,72.617,70.664,111.52,58.703,-88.71,-17.25,107.9,27.625,94.929,30.327,105.05,-12.999,15.416,21.128,29.274,-73.56,113.69,-59.396,150.96,-13.428,16.638,-42.088,47.361,0
-49.758,-28.865,-21.208,62.204,-123.5,82.094,44.193,155.54,77.47,-63.06,-66.12,120.21,-60.981,-19.52,28.615,70.952,57.989,6.46,-26.095,64.208,-11.141,10.321,-8.2831,17.658,0
107.73,-99.39,-341.1,372.1,31.907,-15.985,24.982,43.894,-123.32,68.212,-694.65,708.9,48.785,18.903,-24.172,57.685,-62.542,2.1205,-161.24,173.13,29.339,15.355,-123.38,127.81,0
25.748,-28.851,-26.762,47.346,53.311,52.061,-88.968,116.88,-154.05,-90.087,147.51,234.43,-10.995,41.768,44.007,61.85,4.2188,-29.182,-1.15,30.091,-17.124,17.569,-6.8148,25.758,0
73.003,6.3899,-69.175,101.8,57.815,-29.297,-126.12,142.16,-76.665,131.56,-194.05,247.82,-115.63,-43.145,-71.225,145.78,31.785,94.37,-159.92,191.15,-62.503,-14.382,13.935,66.105,0
-72.406,14.794,-18.601,76.746,72.028,79.394,-18.111,109.13,26.074,-161.08,524.49,549.48,-76.423,54.819,140.96,169.82,-61.356,-23.712,-100.65,120.53,-9.1928,0.89165,7.0635,11.696,0
39.174,-36.159,113.5,125.54,-9.6909,30.693,-32.047,45.671,-145.88,84.077,472.42,502.41,51.307,-119.01,-481.03,499.02,-6.5181,18.852,312.8,313.44,-20.045,-16.241,-61.888,67.235,0
-19.025,-42.049,-77.73,90.591,33.647,38.669,71.388,88.066,-288.36,76.345,-735.73,795.24,154.81,-69.523,-363.02,401.33,-4.1849,90.098,140.79,167.65,29.739,-26.079,18.394,44.436,0
49.462,52.188,46.799,86.11,47.945,-57.416,-88.314,116.6,-34.106,68.676,-59.554,97.271,18.474,-35.323,-12.492,42.963,27.876,11.977,-3.1178,30.55,11.475,-15.722,2.018,19.725,0
-127.52,-142.73,181.48,264.33,204.62,-123.16,12.422,242.66,-338.78,346.56,163.3,513.34,77.749,34.56,-115.48,143.91,-121.57,13.709,225.57,257.25,47.267,12.587,-21.95,55.595,0
-4.0977,-60.102,19.889,63.747,25.2,24.715,-10.476,37.089,-80.956,37.141,-39.025,97.651,47.641,13.4,12.068,51.314,-19.707,32.435,25.111,45.842,20.536,10.964,-36.028,43.08,0
14.865,-3.3053,7.3109,17.094,94.628,-34.236,136.38,170.34,76.401,197.94,-202.07,294.25,-4.1615,-96.366,69.104,119.85,43.309,77.412,-4.0902,89.557,-65.264,-97.833,52.545,130.06,0
-54.149,-62.944,84.731,118.86,-95.469,-34.421,3.3968,102.28,-1.8486,34.83,-25.27,43.816,27.575,-5.3979,97.202,101.3,-8.157,18.305,45.198,49.64,8.3094,-4.2271,-40.619,41.717,0
-19.12,88.426,-4.716,90.756,39.362,145.27,58.547,161.98,-23.814,-132.76,366.29,390.48,-142.38,-8.2371,259.28,296.41,39.041,-122.19,174.19,216.85,-21.135,0.408,-8.8187,23.313,0
-73.376,35.557,-150.92,171.67,104.9,14.268,15.691,107.41,-288.31,382.54,-468.68,671.33,91.431,-197.38,-42.536,223.76,1.6702,46.808,-32.79,57.466,13.379,-16.15,18.898,28.88,0
-9.0534,-0.67206,0.71498,9.1133,126.1,31.511,7.1847,130.81,-348.04,2.126,204.44,408.12,191.57,48.871,129.42,237.17,-150.42,-77.251,-103.4,200.7,8.8366,-0.52362,45.019,45.886,0
17.022,37.978,-6.783,43.424,33.263,5.4735,33.257,47.561,-55.755,45.841,-426.17,432.28,-14.766,-75.44,-74.96,109.08,0.005112,97.934,64.915,118.38,-18.11,-30.452,-48.856,60.595,0
3.4711,14.757,14.032,20.993,130.44,-40.775,-170.16,218.51,-108.02,-11.153,620.32,629.83,-4.0145,-47.536,-36.714,60.226,-32.334,-34.297,101.51,112.01,-19.466,-32.744,-63.766,74.84,0
-1.4114,73.694,33.013,81.989,6.105,47.179,-81.634,94.74,-92.639,-1.5336,28.798,97.5,50.821,-11.685,-79.437,95.204,-35.399,-72.398,492.27,498.88,14.157,-35.152,8.9601,39.75,0
-41.435,11.977,-18.707,47.733,-17.458,28.203,2.1391,33.726,27.602,64.276,-124.27,142.7,-37.647,-44.269,75.205,95.283,11.079,21.566,-7.9991,26.028,-15.613,-9.7081,-8.1529,20.46,0
-14.393,-11.381,-29.791,35.144,24.498,-49.18,-127.11,138.83,-99.169,-102.03,88.386,167.88,86.231,-58.247,85.41,135.54,-57.276,21.048,-58.762,84.723,64.147,-5.2501,64.178,91.17,0
-21.197,-37.674,-83.076,94.287,88.854,37.799,13.1,98.463,15.383,-50.686,92.69,106.97,-41.226,-13.005,-29.094,52.547,-9.2556,-48.977,-35.275,63.327,-10.446,31.628,31.66,46.178,0
19.241,-34.692,6.8987,40.885,-42.073,-87.596,151.28,179.91,-3.7792,41.605,0.5621,41.943,26.908,-10.046,-131.03,134.21,13.065,45.972,-205.28,210.88,-23.032,-52.675,-15.533,60.695,0
-32.397,79.203,-39.499,94.682,-43.267,161.28,-334.76,377.14,-41.342,-238.35,892.1,924.86,16.31,-20.398,-16.203,30.981,-10.009,-26.056,61.343,67.463,21.829,21.135,-22.541,38.779,0
151.75,27.868,-303.36,341.73,-42.232,46.194,-38.761,74.508,100.28,52.353,75.397,136.18,-87.841,-67.35,-432.82,447.08,77.806,90.325,-324.12,346.33,-68.849,-41.077,-20.978,83.564,0
-36.282,-16.725,41.835,58.024,28.75,-151.59,-78.502,177.16,15.517,85.083,40.512,95.796,-44.575,27.865,-46.989,70.669,23.065,37.755,-257.13,261.06,-14.46,-6.3981,-28.255,32.473,0
32.771,8.247,23.612,41.899,-104.24,89.962,-164.48,215.08,81.055,-3.1564,131.55,154.86,-26.404,-50.645,111.53,125.6,31.139,3.4378,-63.871,71.141,-17.585,2.9648,36.921,41.205,0
49.954,-82.626,162.07,188.95,-10.168,102.46,-38.158,112.4,-76.576,-23.53,79.428,114.34,55.074,-2.5326,153.74,163.69,-31.186,-14.268,138.19,142.47,28.979,-3.0837,9.9122,31.29,0
-8.0697,0.058465,14.453,16.564,-18.593,47.543,-65.155,83.189,57.719,-331.96,111.47,355.5,97.136,151.36,550.66,579.44,-8.2858,-35.36,-30.059,47.311,71.13,17.005,126.17,145.96,0
-43.898,-14.065,-42.766,63.529,-65.845,-119.28,-37.861,143.07,-1.2381,123.5,65.858,140.72,-28.881,-71.204,62.222,98.978,40.189,105.5,-63.198,130.96,-9.8783,-8.4256,0.90928,13.143,0
41.92,46.036,-10.634,63.965,-0.082996,-21.359,-14.665,26.334,53.287,-38.19,-83.604,106.77,-26.49,50.765,132.51,144.57,50.285,21.549,-68.089,87.647,-9.4724,39.186,-1.6897,41.109,0
-131.19,-106.73,159.83,234.23,132.49,184.57,-225.29,320.67,-56.891,-104.05,21.093,120.91,38.402,11.792,13.032,42.725,20.598,-39.62,-7.7507,46.077,12.233,57.828,-127.94,141.37,0
18.394,61.681,34.289,73.287,-79.264,61.736,235.59,256.36,-235.79,21.39,-382.6,451.25,127.25,-62.86,-401.23,425.88,-82.728,-104.69,-363.13,387.64,115.28,-7.2241,-60.827,131.12,0
31.323,17.616,33.722,49.534,96.259,86.389,30.364,133.33,-50.797,-177.79,574,603.14,-67.364,28.051,188.41,202.23,-111.51,11.618,-233.73,260.13,-24.01,-15.449,-19.589,34.941,0
-17.358,6.4466,-21.546,28.745,114.46,42.41,-8.8851,125.74,-214.04,-156.81,-1325.5,1351.8,41.372,103.6,17.906,115.88,-113.62,-65.761,-104.42,168.91,35.2,54.053,-27.064,70.658,0
33.81,-44.455,-20.323,59.899,-101.81,-70.838,-290.06,315.53,12.511,58.191,-106.55,122.39,-20.415,-51.187,-14.731,57.84,97.724,48.758,-144.59,181.75,6.9602,-42.749,-64.569,78.245,0
26.694,9.143,54.666,61.726,57.631,-115.65,278.91,308.2,-47.359,19.617,210.58,216.73,56.076,-50.859,48.88,91.024,-33.641,63.216,125.72,145.43,35.722,-2.9715,24.547,43.677,0
20.558,7.7383,-23.135,32.03,-22.732,16.582,34.38,44.596,154.09,227.52,-120.9,302.49,27.857,-132.41,23.756,137.96,-80.923,72.792,-119.34,163.26,22.897,-10.717,-54.435,60.212,0
-33.28,72.986,8.4613,80.922,2.0274,95.816,-115.14,152.1,-122.7,-52.917,-62.622,149.31,8.8996,24.093,-7.5622,27.139,79.704,-152.55,904.9,921.3,6.539,24.181,20.932,33.32,0
28.87,-37.834,-22.676,53.378,62.511,-105.51,-240.94,271.17,34.93,59.516,-156.91,171.45,-47.219,9.2631,-107.3,117.82,6.8146,60.24,-224.18,232.27,-50.899,45.473,-20.411,72.992,0
-54.553,-120.05,-43.653,139.4,-42.292,51.737,70.027,97.734,17.68,-62.963,16.893,68.553,-44.484,47.765,-246.6,255.2,59.859,-20.314,-31.531,71.531,-17.69,17.952,2.2801,25.615,0
20.212,11.801,-8.5899,25.158,12.693,-28.895,-32.467,45.401,-98.499,-69.143,-20.993,122.3,-20.011,149.83,-301.63,337.63,-142.9,-94.776,335.08,377.52,-16.383,43.029,-28.243,54.326,0
-36.779,-39.623,-93.853,109.46,-48.715,96.81,-103.29,149.94,150.72,-209.8,201.68,331.39,-19.26,68.449,-194.57,207.27,70.316,-7.7131,18.668,73.891,-127.19,59.616,-292.04,324.26,0
-39.761,-17.148,-15.678,46.815,105.3,-34.962,75.036,134.43,-63.548,140.03,44.769,163.03,-44.589,-73.556,35.843,94.407,28.045,95.234,90.81,135.27,4.3182,-46.676,36.134,60.238,0
59.102,61.916,57.316,103.43,-95.743,49.374,128.46,167.84,-9.7743,34.932,12.149,39.049,43.878,-8.642,123.46,131.64,-42.424,4.3794,-25.292,49.948,12.674,-18.627,2.0272,23.014,0
-120.22,-68.8,52.853,149.21,395.85,43.789,509.05,647.15,-97.92,-160.48,-215.88,288.4,8.1211,99.036,-155.68,185.13,-31.351,-108.58,-16.515,115.93,-0.69875,14.834,13.64,20.374,0
-84.413,37.088,64.234,112.97,-106.69,27.145,-22.781,112.84,165.17,-141.81,-99.749,240.97,-59.974,-19.891,-200.69,210.94,59.188,12.67,155.26,166.93,-29.137,27.158,7.771,41.152,0
23.627,25.653,-21.236,41.141,-103.45,193.63,83.505,235.25,111.4,-185.1,191.99,289.71,-56.884,40.904,-11.32,71.013,10.49,-91.832,-48.778,106.64,-39.602,11.367,-34.538,53.99,0
1.7935,-11.817,-27.839,30.352,36.451,19.239,-10.628,43.118,-93.889,-26.588,-109.69,146.93,19.367,66.254,-380.66,386.99,-21.203,-15.319,46.361,53.758,1.1173,12.266,-31.019,33.512,0
-58.386,-51.588,-20.818,80.873,-23.142,-81.464,-45.151,97.293,-38.679,121.73,215.48,251.13,102.62,37.032,-121.71,163.62,33.379,73.02,-43.06,92.349,10.207,1.715,1.8198,10.656,0
-36.061,-70.175,-38.973,88.392,15.813,132.49,-46.149,141.42,49.598,-57.978,73.09,106.33,-35.828,36.897,-19.003,54.868,50.138,-77.06,-511.46,519.81,10.47,45.089,-115.72,125.18,0
59.436,48.809,21.054,80.747,-6.5329,-29.208,24.627,39.146,149.17,221.22,292.07,396.57,-251.68,-38.251,-75.482,266.72,-11.099,76.199,-18.642,81.439,-22.186,-109.58,353.2,370.69,0
-1.4494,-50.228,12.614,52.483,6.5456,37.957,62.489,73.997,78.545,-101.84,147.95,196.3,-88.249,130.21,517.51,541.54,119.33,9.1894,-121.08,174.35,-14.617,15.406,6.04,22.485,0
16.766,-49.624,34.777,63.991,7.1325,81.836,-18.64,85.666,-70.355,-92.842,-142.14,183.97,57.308,33.561,-11.595,68.417,-42.218,-22.45,98.81,109.87,0.76752,48.308,86.813,99.66,0
-15.659,41.611,64.418,78.86,-6.7616,16.502,14.351,22.951,-83.176,-78.55,16.061,115.99,181.66,2.824,378.01,419.94,-136.14,70.874,185.35,241.53,33.186,-7.9988,-1.7131,34.929,0
85.586,53.455,-160.01,189.55,-26.186,-27.546,-51.734,64.619,-36.598,44.778,-30.101,65.488,26.721,5.7061,7.1125,28.258,4.8064,31.938,-8.5517,34.356,-0.29441,-13.198,-57.259,58.779,0
-100.85,37.569,-97.09,145.67,66,-39.484,16.571,79.638,-60.51,110.35,8.664,126.97,116.26,13.493,187.94,222.03,-66.955,-40.038,18.209,80.561,7.2014,-18.588,64.183,67.28,0
-55.34,78.658,76.038,123.21,-123.14,31.216,-15.463,128.71,271.22,-200.17,-35.701,341.89,-24.776,94.721,-33.13,105.45,24.09,-16.462,20.957,36.698,40.384,15.575,-76.277,87.805,0
-114.31,-43.226,153.91,196.9,-7.2927,1.5103,12.704,14.726,-122.25,-166.79,131.14,246.55,77.978,82.992,-177.6,211.38,-87.575,12.33,54.566,104.6,-63.92,72.52,40.101,106.21,0
177.84,6.8507,-33.059,183.38,-17.988,170.09,-122.09,210.66,48.737,-161.13,-82.065,192.56,-54.375,-122.08,351.01,375.73,138.47,-91.618,-70.086,181.47,-56.035,-8.5861,8.6409,58.043,0
63.82,47.626,-22.128,82.937,-28.372,76.689,-62.14,102.81,101.42,-37.008,42.416,116.45,-8.4497,-64.906,139.02,153.84,147.55,-28.243,-33.54,155.03,-10.572,-48.474,34.183,61.043,0
-52.538,23.15,51.268,77.66,-13.497,-1.3595,9.6764,16.953,-89.861,-58.391,316.41,334.23,59.994,28.588,-162.31,175.77,-0.089305,-36.743,43.364,56.904,10.081,48.165,-48.263,69.865,0
13.283,-31.995,-16.951,38.677,90.763,55.58,-32.228,111.42,-1.7341,-107.12,6.2224,107.99,-34.261,55.909,-5.1552,65.774,-46.432,-39.501,-58.305,85.023,-54.826,-25.741,7.0121,62.217,0
-62.238,-28.164,-22.15,71.984,31.848,-28.362,-39.666,58.508,-204.37,-52.078,27.581,218.25,182.48,55.619,-44.501,197.14,-35.282,-121.81,554.47,568.82,70.05,35.833,-105.65,132.6,0
9.1551,-11.526,3.8609,15.458,52.02,-26.757,-59.027,84.419,174.82,20.468,796.83,816.6,-62.893,-64.385,-151.7,177.5,14.736,-2.5878,102.39,103.51,-40.98,-4.6981,-45.091,61.747,0
-12.357,6.7,8.0581,16.299,-120.46,156.96,82.608,217.81,68.786,-378.24,-641.96,748.9,-1.7926,133.61,13.714,135.37,47.989,-91.995,-4.5648,106.47,-116.18,10.262,103.53,157.79,0
-230.03,-51.487,5.1272,236.88,440.01,-462.15,248.5,691.05,-86.005,517.39,-333.68,626.57,40.647,-64.678,74.275,106.62,24.753,55.321,-24.705,66.062,21.724,-34.409,-20.132,45.981,0
-65.256,-86.964,-33.563,114.29,152.94,-32.071,-13.719,161.6,-50.234,38.56,17.451,66.52,-23.991,5.7517,25.548,35.75,-10.466,24.322,-29.859,40,-5.8346,20.429,20.632,29.931,0
-42.107,13.332,-20.269,49.578,-70.629,94.943,74.086,140.19,45.965,-53.241,-376.41,383,-7.7627,-53.011,22.834,60.409,43.282,-94.382,105.02,148.95,12.023,-38.882,-13.066,43.079,0
-19.971,-20.379,3.1262,29.458,-28.448,-23.579,-37.902,53.217,-124.42,216.96,-60.534,258.01,-112.21,57.453,4.8843,128.42,-136.55,63.802,-193.54,246.16,49.901,103.57,-64.286,132.79,0
-12.4,30.696,-37.447,50.308,-29.287,-53.802,-22.466,66.767,79.086,59.314,-435.37,446.84,50.29,-29.5,-20.595,62.159,48.528,-17.852,68.178,86.138,18.96,14.545,-9.8699,25.96,0
97.633,-36.547,45.23,114.01,76.463,167.01,-74.611,198.39,-208.96,-211.47,-490.52,574.86,75.356,93.826,24.381,123,-26.006,-220.99,-188.43,292.39,32.641,15.775,54.229,65.574,0
9.7646,2.6713,1.2393,10.202,312.44,216.91,-51.358,387.31,-177.2,-209.44,-525.07,592.55,2.6196,74.285,57.106,93.944,-71.421,-35.561,15.146,81.573,-84.377,49.184,48.193,110.31,0
16.06,-28.609,-16.188,37.037,45.411,67.135,9.0139,83.378,-40.463,-130.18,-9.8115,137.21,-28.858,49.316,-56.659,81.08,-24.086,-24.964,-149.96,154.03,20.661,60.383,414.19,419.29,0
15.703,-11.696,-11.49,23.211,58.33,-6.2906,-18.523,62.625,-100.04,-39.842,-62.262,124.72,9.2534,-80.693,185.85,202.98,-41.006,-23.583,79.679,92.969,-4.6029,-19.882,92.881,95.159,0
-12.491,26.625,-12.266,32.462,-42.767,16.708,-10.019,47.335,117.9,-56.68,-609.09,623.64,37.895,65.222,1.8311,76.891,25.62,-92.881,-39.945,105.14,-16.351,46.099,52.403,72.421,0
24.835,-6.4141,-14.723,29.921,13.61,-9.9184,-17.447,24.485,-426.29,62.522,-208.63,482.12,262.06,111.02,-692.63,749.96,-89.562,39.002,20.436,100.17,45.463,-16.135,-108.55,118.98,0
-32.906,-43.564,-34.911,66.135,71.032,61.412,40.238,102.65,239.46,-55.651,-239.34,345.2,-116.83,60.421,241.03,275.67,50.164,-17.417,53.33,75.506,-53.036,5.1781,-12.99,56.808,0
-9.6996,22.603,-44.793,51.367,139.94,50.49,-44.011,155.8,94.989,-33.509,-91.593,136.83,14.266,52.691,-100.29,114.8,60.087,-52.397,0.78524,81.506,-34.629,1.1276,-8.0261,36.1,0
4.767,31.126,56.552,64.824,-9.7188,-122.49,12.992,124.15,-30.742,185.67,3.5434,188.72,155.44,-87.79,37.957,184.02,-40.312,41.099,-172.67,182.53,18.334,-7.574,-45.305,49.643,0
11.997,-6.3145,29.954,32.961,9.0903,14.236,5.8044,18.202,132.14,1.986,40.314,141.17,-161.56,39.58,-539.07,564.21,92.912,-116.01,-4.6551,155.1,-71.567,-55.904,108.82,142,0
1.1136,-37.914,11.532,40.063,-97.92,-223.38,41.439,253.35,36.597,322.26,199.85,381.22,-52.211,3.4269,12.845,54.846,-8.8467,25.693,-7.7502,28.665,-16.883,20.641,-17.086,31.932,0
-18.043,-45.109,-37.233,61.551,-14.058,50.242,-80.826,96.667,-76.156,-37.302,99.81,131.74,57.824,-15.318,37.888,71.245,-71.944,-78.479,5.0739,107.71,33.386,42.797,59.119,80.633,0
65.727,119.61,-150.8,203.83,-4.791,209.58,-27.332,214.7,-303.65,-271.25,-874.62,965.01,67.888,40.468,18.64,81.751,171.74,-233.76,640.64,703.47,-5.585,24.441,-20.704,32.754,0
-36.345,-12.627,-12.771,41.121,15.783,10.679,7.0849,20.439,52.034,-303.17,-111.13,333.65,9.4866,213.13,-496.73,541.29,40.793,-79.95,-202.75,222.11,-17.018,70.758,322.98,331.42,0
-15.997,8.842,-17.682,25.526,89.062,-117.44,58.074,159.36,-124.43,-2.8544,88.552,153.8,44.744,14.276,16.295,49.723,-64.764,97.573,-76.014,142.06,16.303,-23.037,-6.8141,29.613,0
-91.076,-90.707,-74.5,149.25,58.369,29.204,17.386,67.74,-56.347,-71.637,34.578,99.093,3.2628,45.835,-244.18,248.54,26.68,-31.618,-13.859,44.425,24.222,36.429,64.619,78.171,0
-68.839,51.838,-6.1067,87.495,-6.9082,-59.046,-152.9,164.2,42.959,-71.974,124.74,150.37,-4.2652,115.02,1.1657,115.25,87.709,-54.77,23.44,109.12,21.816,31.132,10.924,39.724,0
-23.603,-4.298,13.965,28.413,30.766,18.276,21.752,43.2,-28.206,256.08,-1108.3,1138.5,-54.695,-48.667,-71.122,103.28,13.185,32.206,-269.18,271.44,-6.8639,-87.769,447.76,456.68,0
