414.03,237.65,94.734,113.88,2.1108,3.1057,1.6471,178.69
202.15,264.87,144.69,239.94,2.6868,1.4756,2.9523,309.39
287.53,583.79,133.48,171.88,0.47663,2.1406,1.1408,270.85
165.19,291.55,85.901,54.379,0.98777,1.67,1.5847,373.83
159.15,140.38,80.047,72.057,1.5379,1.2594,0.33958,86.113
125.68,221.45,103.56,86.784,0.80221,0.76891,2.2289,153.98
540.85,172.77,439.35,118.5,2.6463,2.6135,2.4365,112.46
142.16,165.66,41.924,54.316,2.3964,2.0173,1.3344,150.19
355.53,271.66,280.91,193.86,2.1917,2.8329,1.3636,53.111
618.6,229.73,139.79,81.538,2.1516,1.9518,1.9539,380.09
173.78,188.18,59.615,24.627,2.4756,0.63741,0.41989,121.75
482.56,218.94,423.76,46.388,1.1301,2.7965,2.3512,221.84
273.97,249.53,206.65,186.78,1.6878,2.8531,1.8835,957
397.5,121.92,362.26,42.634,1.4227,2.9615,2.1368,264.57
567.83,197.94,221.14,75.525,0.16056,0.40788,0.85184,161.97
306.22,421.86,269.42,93.281,3.1375,2.2088,1.1306,259.9
201.71,416.83,176.23,332.32,2.2524,2.9066,2.5175,96.294
191.42,216.92,152.21,32.541,1.1473,2.4965,2.8382,150.34
331.47,140.97,258.64,80.6,0.1095,1.8342,0.967,183.92
288.94,133.09,165.04,97.952,1.118,0.08757,0.82934,307.28
329.7,302.43,230.6,159.31,2.6274,0.67601,0.29606,149.32
170.92,213.74,89.429,87.912,2.7871,1.8269,0.024285,379.3
326.46,231.58,229.66,123.51,2.9952,2.1521,2.0297,203.05
182.78,542.61,151.16,508.93,1.3421,0.55671,1.4601,290.35
253.05,216.07,96.254,46.468,1.4993,2.7225,2.741,258.62
180.37,222.53,104.85,67.691,2.0034,0.099185,1.0681,167.72
1790.1,169.88,1567.4,70.797,0.45627,0.59983,0.65806,346.46
299.59,826.5,234.41,806.71,1.6597,0.72824,0.44773,229.65
224.58,118.12,206.42,48.997,0.48857,0.74226,0.52151,137.56
174.99,330.9,92.878,258.8,0.23449,0.80132,0.28561,160.17
301.29,272.66,110.62,46.925,2.2201,0.76792,1.4162,388.76
357.04,436.09,84.139,386.38,0.35267,2.5978,1.8322,245.33
699.61,321.73,604.74,141.01,1.2125,0.92936,1.6515,90.88
321.47,208.65,231.21,74.83,1.1468,0.93854,0.11548,72.778
1135.5,417.73,964.03,142.54,1.3064,2.0688,2.4614,123.94
207.92,374.88,91.524,75.721,1.7,0.78459,1.4668,108.49
410.3,573.33,147.32,483.63,1.5633,0.32871,1.0463,185.71
1135.9,435.86,1060.1,356.96,3.1398,2.933,2.325,283.7
307.15,145.51,127.01,84.465,0.033309,0.88088,0.39136,204.22
469.75,306.57,225.08,221.64,2.3308,2.7195,1.797,96.372
1033.5,171.89,868.09,71.798,0.73669,0.77621,0.13189,189.3
234.9,224.73,95.88,50.994,1.0906,1.5781,2.4861,115.56
422.48,264.78,365.77,102.35,0.6255,0.54456,1.2111,282.76
376.67,257.99,233.64,89.743,1.4751,0.045781,0.040351,137.41
335.22,569.02,108.8,389.58,2.5261,0.032086,1.4837,199.12
277.09,196.75,234.72,106.13,2.3991,2.8386,3.1042,151.48
176.31,138.56,54.053,101.78,2.6775,1.6709,1.5731,215.88
181.67,122.81,66.957,58.638,2.385,1.0599,1.8612,76.521
1024.6,637.7,938.1,619.24,1.0957,1.5963,0.85088,119.6
488.38,268.42,436.7,176.65,1.1985,0.84977,0.016276,309.25
467.28,274.91,317.19,78.659,2.6417,0.20605,1.0568,168.38
780.56,307.47,633.31,31.58,3.1065,0.82838,0.099171,155.6
207.28,161.47,168.51,147.08,1.8533,1.9366,1.4061,224.51
104.24,182.1,45.168,34.986,1.4976,1.0623,0.93318,102.34
116.15,440.84,99.288,398.78,3.1322,1.5439,0.17533,443.54
143.3,243.52,53.16,175.46,1.9813,2.4121,2.7451,290.65
436.3,208.14,276.87,115.48,1.3942,1.9609,2.3133,261.58
182.01,197.14,90.797,119.64,2.6684,2.4754,1.8983,258.09
226.17,72.535,136.08,43.409,2.5716,2.2966,1.1692,465.29
243.77,358.05,228.92,142.49,2.8379,0.93138,0.777,185.11
459.66,191.5,128.98,85.693,1.308,0.31949,0.83103,447.49
574.4,179.06,341.66,64.987,1.3379,2.0226,2.1183,120.87
274.85,400.71,148.33,135.89,0.8303,0.82495,2.0282,270.51
282.93,158.14,101.33,61.458,3.1131,1.8096,1.3052,179.62
141.84,159.51,37.23,70.211,2.5138,1.4584,2.853,55.524
326.59,362.56,153.28,81.313,0.26569,2.5728,2.3215,538.96
257.07,724.62,86.643,171.32,2.9899,2.2121,2.1734,238.3
267.81,185.2,134.73,86.752,0.33695,0.73247,1.0095,106.43
267.1,223.05,130.55,52.386,0.92386,0.66602,2.4007,323.37
275.44,332.85,87.25,157.24,2.4117,2.8558,3.0537,239.08
321.76,157.49,301.52,130.82,0.055387,3.0339,2.9882,230.97
260.64,156.13,94.235,65.367,0.01091,1.1876,1.9227,248.54
406.1,417.8,294.55,247.16,2.8236,0.20481,1.591,170.05
327.06,152.92,173.31,89.288,3.0201,2.3031,3.0849,119.18
420.95,172.89,296.84,31.778,0.86161,1.9396,1.7645,172.12
206.07,131.92,89.16,45.551,0.99703,2.7206,2.9345,89.624
171.47,352.06,103.16,86.681,0.91021,0.56706,0.070411,212.96
193.03,166.14,97.611,86.744,0.1165,1.1554,0.92954,272.14
643.44,238.46,99.282,47.42,0.51325,2.2484,2.16,134.57
340.58,253.83,224,77.486,1.8664,0.79873,1.2391,62.055
246.28,204.38,124.85,127.17,0.052981,0.61707,0.88188,162.56
188.44,149.03,84.984,47,0.082858,1.7236,2.3138,648.25
191.78,195.46,77.46,97.101,1.7205,1.9013,3.0157,483.87
239.82,137.92,107.6,71.755,0.094939,1.1979,0.059746,166.17
217.11,309.9,91.839,83.673,1.0265,1.1322,1.6405,188.01
166.07,94.951,49.917,84.158,1.1044,0.98851,0.25378,136.1
402.68,262.26,192.79,206.49,0.89035,1.6279,1.7154,53.536
163.73,229.79,146.43,175.23,1.6473,0.17372,0.19138,278.39
293.77,222.33,181.95,79.14,2.604,2.7203,2.1899,118.81
457.82,161.79,192.71,111.15,1.9904,1.537,1.5272,103.56
461.04,174.24,299.36,44.894,1.0455,1.0144,2.0102,186.24
542.34,212.55,381.7,126.61,3.0832,0.52625,1.0823,288.54
189.45,217.8,136.11,117.87,1.3464,0.45485,0.0083208,388.41
157.89,190.24,44.037,47.31,2.6926,0.76185,0.42037,160.56
222.33,288.94,60.346,74.269,0.80514,1.6867,0.84062,192.97
376.36,284.05,325.42,161.3,0.90965,0.14037,0.86432,12.557
861.29,218.24,703.79,135.35,0.68092,2.3579,2.9079,142.44
296.81,565.8,197.88,476.07,0.17046,0.062712,1.4814,173.5
168.06,170.96,96.048,50.562,0.24323,1.7972,1.9642,165.08
671.92,173.26,645.98,102.16,2.5914,1.7054,2.8825,195.43
184.68,194.12,93.274,57.845,1.9121,0.47476,0.35059,176.85
229.18,191.83,151.52,166.92,0.36925,0.75141,1.3361,390.66
323.91,385.26,227.84,128.62,0.62548,2.0223,1.0928,469.12
1623.5,185.35,1389.9,101.33,1.6176,0.90211,1.5478,305.92
258.28,163.09,195.09,65.919,1.4798,0.52872,0.041217,341.24
185.11,201.7,129.74,189.16,2.3427,0.39791,1.6343,59.992
389.92,84.237,320.73,63.881,0.70305,1.8375,2.6357,130.02
151.02,158.03,99.164,21.605,0.96213,1.995,2.5423,192.29
229.15,263.75,105.12,122.24,2.6961,1.6624,0.76777,233.82
583.22,266.32,391.59,122.62,0.19283,0.60605,0.028874,267.94
554.89,140.06,483.7,119.7,0.59323,0.71224,0.77082,490.49
139.39,150.8,37.754,41.055,0.77227,1.4137,2.5365,238.3
291.12,162.64,179.55,85.059,0.26968,1.7528,0.72362,207.98
606.15,197.32,103.2,111.91,1.93,1.1754,1.2304,235.05
347.64,192.66,231.77,45.303,2.1773,2.5051,2.6878,138
162.88,184.56,109.43,53.58,0.19319,0.48399,0.365,228.32
205.24,621.29,101.94,59.502,2.9504,2.8002,1.3634,247.05
144.83,176.88,82.391,131.32,1.4852,0.37727,0.39011,64.276
187.33,178.64,156.35,50.19,0.13425,1.4583,1.3739,217.31
161.19,196.78,92.072,68.111,0.56337,1.3707,1.3835,87.475
280.34,177.35,143.56,78.892,0.0094827,0.077659,0.15249,166.69
297.73,145.73,175.48,95.463,2.3294,1.8901,0.064419,60.177
189.68,183.48,102.71,40.743,1.2557,0.84895,0.23497,76.301
298.34,447.3,76.905,49.927,0.33015,1.6411,1.9097,129.06
753.55,263.8,676.96,148.32,0.77577,0.53292,1.9714,259.28
252.14,201.02,170.65,48.386,3.1001,1.3785,2.1886,254.88
186.85,169.35,57.436,74.234,3.0822,2.7361,2.4526,177.87
145.83,234.1,99.962,55.472,0.97016,1.4855,0.29165,82.736
296.62,287.32,180.72,53.692,2.838,1.4478,2.0485,737.54
190.02,334.6,86.902,61.419,2.0163,1.1617,1.9643,181.16
259.76,529.35,230.89,334.02,2.6996,0.65989,0.45611,256.3
338.48,289.85,204.41,65.648,0.79782,0.58301,1.8338,506.91
232.63,157.21,117.7,88.4,0.053785,0.66378,2.1081,69.685
856.08,428.91,756.93,234.5,2.0436,1.3836,1.2528,153.47
974.51,407.06,400.79,192.34,0.43419,0.29561,1.559,165.74
286.67,223.85,273.2,194.34,0.33773,0.52039,1.4451,187.3
338.25,186.18,305.81,91.604,0.64996,2.231,1.0018,93.63
257.33,83.695,198.09,59.723,1.4232,1.7614,2.517,229.05
132.79,267.72,91.905,67.849,0.80847,0.32819,0.093319,131.8
403.91,92.885,153.83,76.077,1.6645,1.6688,2.293,116.48
313.9,380.76,253.94,132.94,1.0718,1.4917,1.0317,235.49
826.9,223.84,291.82,140.11,1.806,2.4657,2.769,164.65
161.04,101.18,45.785,77.153,0.55799,0.95046,1.6115,130.86
273.76,376.35,244.08,261.72,1.3339,0.91714,0.68025,174.07
490.19,290.34,293.75,95.923,1.0927,3.0093,2.9707,233.01
307.24,219.13,231.35,94.946,1.185,2.2829,1.4268,134.96
171.43,210.03,80.479,39.259,0.35039,1.4333,2.2932,133.14
205.5,183.62,119.08,106.73,0.99799,1.0928,0.23593,81.458
168.27,239.39,87.683,55.669,0.085278,1.2476,1.2178,112.71
321.85,250.39,284.04,69.281,2.387,0.76766,1.6716,224.53
407.34,268.81,198.42,25.258,1.0435,1.5044,1.6611,175.01
615.23,202.64,142.48,100.78,2.3189,3.1378,1.8624,78.082
307.69,268.62,95.04,76.733,0.39174,2.7069,2.9188,123.49
211.99,356.24,117.83,105.84,1.1847,0.91985,0.50285,193.28
590.21,333.58,260.91,131.22,2.2225,2.9554,2.5087,58.06
242.19,152.65,142.48,39.098,2.3408,3.0819,3.0616,166.38
225.99,293.25,219.78,51.531,0.28306,1.8301,1.4545,192.05
440.84,394.39,384.59,185.97,0.095696,1.3581,0.15406,247.68
869.9,419.98,323.8,159.6,0.4604,1.5374,2.2098,636.56
218.43,294.66,121.75,45.427,1.112,1.4719,1.8129,29.617
234.09,192.18,89.161,72.942,2.8242,1.8369,1.2773,58.025
364.97,237.54,126.87,55.415,1.7646,0.29659,0.013874,263.42
404.37,241.29,40.069,32.007,0.19503,1.3563,2.1378,738
450.55,218.65,411.55,49.162,0.60964,0.97307,0.60448,82.296
184.7,229.05,121.89,92.947,0.62413,1.3848,1.6379,139.91
550.29,435.13,508.47,83.873,0.36701,1.6684,1.7113,205.76
245.92,148.86,171.12,61.669,1.3714,1.317,0.93239,171.93
715.78,584.52,504.09,187.8,0.90215,1.5532,2.0446,269.19
163.09,151.42,58.578,85.378,2.9649,2.2952,2.9699,122
174.64,245.44,84.597,61.21,1.839,0.78908,0.067609,89.565
163.86,181.75,51.502,83.17,2.7169,0.64853,1.3364,240.38
625.28,147.01,371.36,94.22,3.1161,2.078,2.035,213.48
327.85,176.1,160.39,28.757,0.26171,0.87367,0.10681,294.78
652.48,241.94,494.7,127.57,0.80404,2.3221,1.0741,9.4471
204.41,177.59,122.98,72.885,2.1391,0.4565,0.87483,109.78
420.85,413.21,219.59,53.412,2.6291,0.29407,0.59601,121.02
195.09,202.29,49.872,36.937,0.17639,2.5096,2.2242,69.299
216.43,116.8,72.116,51.444,1.8988,0.62696,0.064113,294.07
427.28,181.23,229.58,89.063,1.1882,1.8177,2.9528,92.775
335.92,163.49,53.088,69.69,2.9375,2.7544,2.5621,104.03
240.89,268.94,120.48,75.101,0.65143,0.070751,0.41749,63.207
363.35,329.21,128.07,83.218,1.2413,1.4386,2.4004,237.23
164.84,223.86,89.008,89.076,2.5311,1.9337,0.54911,168.76
674.16,70.178,264.53,40.562,0.82828,1.1644,1.2481,149.88
587.04,162.94,495.63,45.363,2.1624,1.9011,1.7155,254.4
268.91,499.38,191.28,115.44,0.39692,1.3598,2.9593,288.19
363.77,201.19,133.52,66.454,3.0112,2.7429,2.9743,179.06
255.54,147.88,187.65,123.92,2.0495,0.068161,0.62714,202.69
228.71,448.94,190,336.21,2.4268,1.1257,0.88843,185.09
287.35,158.79,42.153,33.299,1.9192,2.5422,2.4589,58.308
187.01,101.22,118.72,41.55,1.0488,0.90971,2.5108,284.62
329.91,320.32,135.43,211.44,1.8224,1.006,0.52151,474.75
168.85,508.21,107.92,483.24,3.0348,0.26649,1.8981,116.39
189.56,170.77,153.13,127.5,1.2844,2.8027,3.0983,138.72
273.08,258.65,181.33,103.58,0.44858,2.2094,1.915,256.46
284.54,205.66,246.08,76.391,0.8841,2.5677,2.6318,177.41
388.48,142.91,293.27,77.055,2.6981,1.8584,1.9322,210.53
184.23,157.34,109.57,87.648,0.25022,0.99094,0.57315,238.2
186.56,247.35,112.38,76.014,1.2495,1.5454,2.8897,612.63
338.97,226.82,316.99,121.15,1.5832,2.9898,0.033028,210.98
788.56,281.21,459.74,85.218,0.89033,2.2439,2.6791,240.81
459.36,204.35,304.96,74.726,2.9541,0.78998,1.9075,199.24
221.03,437.05,92.363,158.79,2.5109,1.2235,0.41531,81.934
599.56,168.08,473.05,75.578,0.75122,1.9692,1.0552,336.7
692.95,323.14,521.86,167.49,1.9612,3.1283,2.0653,135.4
186.62,160.14,78.334,76.181,1.2004,0.024655,0.94526,99.883
187.28,253.91,69.236,42.175,2.9549,2.9798,2.6778,94.012
189.14,293.01,114.44,99.186,0.60139,1.2404,2.0069,97.158
293.83,175.22,66.674,93.179,2.3305,1.6604,0.97104,110.62
369.55,112.46,83.416,66.563,1.997,0.58046,0.79833,64.418
185.11,143.15,152.16,117.96,1.8712,1.2186,2.5639,346.99
172.04,216.16,86.875,119.2,1.3489,2.214,3.1403,183.03
520.61,303.62,348.47,227.76,0.90362,1.807,2.6508,227.1
418.55,139.34,191.45,78.727,0.83232,1.5438,1.935,121.19
185.61,157.24,63.664,53.531,2.9735,2.118,1.2121,198.23
204.92,223.95,104.9,89.817,2.6258,2.9733,2.4003,235.2
187.65,178.19,128.57,75.847,1.1988,0.12163,0.3807,185.18
322.86,230.32,280.22,115.86,0.90857,2.099,2.4773,164.94
172.86,209.98,81.845,118.1,1.7256,1.577,0.44824,488.29
835.26,242.85,795.38,187.48,1.5501,0.36194,1.6809,389.65
389.62,209.49,342,63.92,2.944,1.1592,0.74573,111.83
467.57,340.53,309.14,116.08,0.03106,1.6982,1.4465,658.57
157.88,214.73,92.226,113,1.0717,2.3007,2.7686,89.45
270.24,158.21,121.27,66.996,1.3847,0.96678,0.33253,199.09
455.87,228.64,422.98,104.52,1.053,0.06904,0.058394,262.48
518.59,298.51,340.56,173.88,2.6194,1.5271,2.6744,130.43
237.44,148.65,221.93,93.9,3.0912,1.0868,1.9774,236.02
240.02,114.67,165.99,36.904,1.5238,0.74319,1.4417,346.15
635.93,184.44,589.17,77.005,0.63285,1.1941,1.9661,280.88
777.04,159.62,676.96,55.612,3.0917,1.7643,1.4963,242.67
226.63,176.24,172.96,103.85,1.0378,1.7335,2.3839,189.91
196.33,157.96,132.86,114.35,0.3815,1.411,0.16642,105.96
579.85,272.56,203.34,229.49,0.11964,0.012791,0.61656,301.18
616.06,338.39,376.78,44.135,2.2177,2.8919,2.5649,61.145
181.44,169.72,121.63,43.165,2.9728,1.5816,1.8182,120.19
300.52,189.5,177.42,71.605,0.51692,2.0881,1.1697,126.78
420.9,414.56,177.43,91.051,0.096375,1.5809,1.9296,253.61
214.88,205.23,115.34,117.08,2.1331,0.17018,1.3277,132.09
175.74,126.88,73.258,17.368,1.3948,0.69249,0.073871,244.05
441.03,299.48,342.24,180.26,1.4257,0.90992,1.6412,208.74
371.77,197.64,278.76,75.591,2.7837,1.4488,2.4618,244.53
291.48,505.18,102.51,104.31,1.0154,1.8664,1.7703,358.64
348.14,246.96,222.62,122.49,2.7913,2.7403,3.0835,235.83
293.94,211.32,110.37,79.21,1.1742,0.93243,0.51376,170.61
149.9,251.26,53.091,40.31,1.9532,2.9933,2.3512,188.99
275.91,162.7,236.71,75.821,2.7795,0.18493,0.7473,249.91
216.62,392.15,130.17,151.7,0.70636,2.0677,2.5883,140.13
302.36,140.92,239.45,58.173,2.5642,2.7433,3.0192,159.05
178.01,157.31,77.828,76.274,1.7098,2.5404,1.4753,77.551
654.5,220.54,617.7,156.63,2.4655,2.4087,2.9491,264.39
505.66,151.09,313.31,81.075,2.748,3.1119,2.5857,175.35
324.71,225.13,208.29,135.65,1.6658,3.1156,2.8873,228.13
733.77,188.6,672.18,78.589,2.0576,2.9152,2.0908,241.39
249.92,159.15,172.76,47.331,0.48481,2.0801,0.22723,216.55
311.31,145.3,166.83,94.926,1.9857,1.513,3.1308,465.57
194.37,153.46,107.93,24.711,0.018012,1.8366,1.4231,186.72
307.72,306.28,232.26,158.92,1.6393,0.39498,1.775,198.78
611.93,296.14,134.05,196.19,1.5004,2.1585,2.2041,227.29
178.66,357.7,100.74,253.78,1.3889,0.49146,0.38432,142.72
384.76,441.75,293.23,71.411,0.65568,3.094,2.7944,369.56
695.38,240.57,194.11,136.51,1.1904,0.58933,1.9673,475.91
137.73,141.54,65.309,74.352,1.4211,0.91306,0.23215,176.84
303.31,272.54,106.47,48.218,1.3896,1.028,3.0751,135.31
293.49,191.69,187.29,62.541,2.958,1.4978,0.84203,84.178
797.15,428.4,738.03,78.626,1.983,0.57384,0.10533,384.36
221.2,161.11,48.258,44.812,1.6909,1.2736,1.4647,305.79
247.17,153.82,129.11,78.177,0.18914,0.36444,1.962,112.06
201.86,391.44,90.702,347.01,1.2466,1.3065,1.1911,342.54
255.08,236.18,74.59,133.76,1.4487,0.62678,1.3566,187.65
559.66,291.35,98.424,268.51,2.231,0.59689,0.44786,72.291
308.16,319.19,113.04,133.82,1.0143,1.2839,2.3258,108.7
356.27,307.64,198.87,114.32,2.6372,1.4317,0.28773,246.25
378.2,280.6,224.59,93.879,0.29155,1.0855,0.74792,359.53
659.18,314.31,605.25,184.14,0.33767,1.12,0.60485,133.3
171.97,382.55,82.693,312.52,1.2584,1.6636,0.013462,121.96
192.22,139.71,34.358,38.26,3.1185,0.75799,0.16545,179.12
136.06,168.68,38.072,97.021,2.1931,0.38473,1.2142,91.891
155.6,187.93,125.71,99.22,0.69046,1.0388,0.0031764,206.39
243.23,142.23,86.406,36.018,2.7406,2.9964,2.8287,96.842
198.51,334.63,52.065,52.238,2.1372,2.6129,1.5743,264.58
188.03,180.66,105.73,89.925,0.9247,1.8208,0.67712,202.61
237.09,390.69,155.73,320.67,0.77877,0.00079289,1.0884,530.02
392.69,282.21,212.08,112.12,0.76029,0.34856,0.6219,404.63
247.18,186.28,197.89,119.57,1.5401,1.9167,0.69506,539.15
165.48,209.7,94.055,31.695,0.10453,2.0364,2.5485,107.67
351.77,231.22,155.56,156.72,0.42409,0.30804,0.97882,236.68
323.32,180.95,204.74,80.355,0.11231,0.90153,0.2534,137.74
140.85,248.06,79.094,35.838,2.6555,2.1971,2.7345,48.972
465.74,217.44,147.41,47.715,1.8242,1.1942,1.4603,183.84
167.23,152.98,92.059,107.28,0.58046,0.72121,1.1723,148.58
461.81,357.72,301.44,55.41,0.96014,2.8216,1.9971,177.22
373.51,389.2,210.93,152.36,1.8216,2.9021,2.6769,167.6
118.35,142.39,76.042,90.17,2.649,1.1363,2.2768,303.23
383.77,191.98,265.67,113.76,2.2029,3.129,3.0996,209.31
339.86,221,297.79,62.548,0.4331,0.34132,0.27992,149.75
203.4,287.93,114.69,221.66,1.7758,1.4755,2.5405,293.75
260.93,616.8,166.03,479.05,1.1177,0.41605,2.5034,140.11
164.6,190.58,60.148,70.8,2.9868,0.71019,0.8398,192.9
305.14,240.53,78.592,131.83,1.5092,0.38396,3.0743,184.06
169.84,185.23,104.45,80.126,1.0862,2.1402,3.0733,194.81
256.62,185.04,222.38,56.763,1.0662,1.8804,2.6513,286.09
255.51,219.53,107.91,20.687,1.2868,0.83065,0.19105,220.77
490.12,234.04,166.8,86.243,2.0962,2.3908,3.0321,195.39
530.27,131.32,134.69,90.763,2.5035,1.7544,2.4683,162.85
281.14,515.73,133.91,67.067,0.58497,2.1938,2.9999,367.01
344.9,314.38,268.99,280.07,1.2249,0.6557,0.89353,542.95
