173.14,157.82,66.276,66.666,2.8597,2.6618,2.511,342.94,1
133.35,179.44,66.662,98.955,2.3868,2.2319,0.21094,164.12,1
176.5,138.33,34.329,32.724,2.8317,1.0299,0.10613,209.07,1
153.79,177.5,60.025,81.77,0.96753,1.0987,0.43022,97.856,1
139.18,151.08,78.985,46.161,1.8772,1.2691,0.74041,112.59,1
114.71,103.26,27.831,32.429,1.625,0.68884,1.0381,414.58,1
164.88,147.63,57.732,20.004,1.1981,1.4369,1.7426,176.28,1
171.86,151.53,84.827,83.777,2.8589,0.38074,1.9424,470.92,1
151.01,92.639,68.301,23.01,2.7783,2.0289,2.908,175.51,1
139.78,213.74,32.672,140.88,3.1314,1.8431,0.3914,129.26,1
176.23,202.58,91.652,106.24,1.6096,1.2126,2.0969,118.79,1
142.36,262.54,66.808,45.688,2.0482,2.6245,2.8541,139.26,1
136.46,165.01,30.285,42.858,2.9472,0.3131,2.9176,361.71,1
252.53,430.61,37.97,58.641,1.3667,0.70271,2.3726,238.79,1
149.23,110.54,61.09,20.249,1.4457,2.0675,3.078,405.3,1
669.39,574.66,342.77,109.43,1.7669,2.2543,2.8949,67.026,1
174.96,207.35,41.508,179.3,0.41786,2.0261,1.5081,20.318,1
257.39,289.3,224.75,182.11,3.0038,1.7602,1.6493,263.77,1
376.72,203.16,203.13,77.701,1.0651,0.059859,0.28851,818.58,1
377.69,234.02,322.21,132.18,0.36146,0.60441,2.1561,290.13,1
207.06,141.98,141.65,88.348,0.74645,0.015088,0.67977,217.76,1
184.44,108.94,101.19,84.67,1.4493,2.2337,0.64949,237.09,1
124.61,165.8,92.18,75.559,2.0568,1.2699,0.53944,51.93,1
161.19,248.13,69.43,83.365,0.78148,1.5072,2.2102,37.392,1
161.16,241.6,64.661,60.353,2.042,1.7206,2.5058,449.64,1
164.52,155.58,111.32,75.524,0.24036,1.5172,2.2124,258.14,1
148.34,139.08,60.549,61.11,1.3875,0.063846,1.8252,386.09,1
307.06,227.68,217.65,157.74,1.3751,0.64353,0.3544,659.61,1
316.16,123.82,77.447,33.353,1.8093,2.2259,1.7459,260.45,1
205.04,132.95,33.535,44.297,2.1846,3.0515,1.7625,87.883,1
215.41,500.03,78.103,295.67,2.746,2.7319,1.155,279.82,1
157,139.64,65.931,69.629,2.8954,0.991,0.77682,287.58,1
422.07,266.1,187.43,134.03,2.0969,3.0122,1.8277,752.32,1
286.64,129.15,193.42,25.389,2.3467,0.86392,0.3753,514.32,1
139.64,235.37,42.434,114.2,1.8034,0.75335,1.3905,166.07,1
165.62,93.519,90.204,24.257,2.053,2.8492,2.2884,542.81,1
209.35,173.96,100.12,40.032,0.98225,1.5505,1.4975,547.71,1
492.53,145.01,407.34,56.517,2.3159,2.7927,2.2338,444,1
204.11,310.33,170.12,159.33,2.7872,0.36496,0.10966,340.9,1
158.96,148.04,71.376,53.934,2.0491,1.8538,0.91696,332.8,1
149.08,180.6,77.62,86.07,2.7956,1.6662,2.2877,172.8,1
147.74,158.96,78.018,70.937,3.0488,2.5112,1.4665,239.36,1
300.51,212.69,247.35,90.893,0.014629,1.9884,2.5036,499.33,1
192.88,148.5,84.95,41.08,2.5189,1.4028,0.45732,538.72,1
135.84,128.81,33.801,33.319,2.4018,1.1307,1.7639,113.46,1
184.63,179.02,85.371,68.281,1.0774,0.56918,1.7881,435.02,1
507.22,115.98,440.49,69.354,1.0145,0.59021,2.3915,207.92,1
167.43,121.79,83.682,51.513,0.77112,0.36108,2.5494,366.83,1
1079.2,141.88,1038.3,59.744,2.961,1.0047,1.5458,467.77,1
238.55,145.83,51.984,53.419,0.0071366,3.1371,2.924,79.298,1
163.48,120.76,82.942,52.551,2.0246,1.6868,1.897,251.76,1
169.78,143.26,86.047,63.291,1.6747,2.5069,0.00095643,202.3,1
224.33,119.3,103.95,45.252,2.1519,3.1237,1.6595,338.68,1
160.53,222.03,154.92,61.632,2.9491,1.6428,0.25352,613.28,1
463.98,90.651,407.91,48.716,1.5047,3.0379,1.0176,415.78,1
182.56,196.69,103.88,72.416,1.9379,3.0332,1.8111,309.29,1
382.47,221,352.04,110.02,3.0426,1.1169,2.7455,287.96,1
165.89,230.71,64.973,31.401,1.8976,0.10004,0.068028,255,1
195.36,251.75,151.23,39.315,2.9461,1.3478,2.1801,477.37,1
206.11,159.88,134.6,70.548,1.7741,0.52323,1.3499,399.42,1
181.67,144.1,70.281,69.071,1.2852,0.76172,0.41721,507.9,1
192.33,342.06,72.609,99.621,1.431,0.086277,0.6156,589.4,1
296.24,169.75,229.84,153.31,0.18616,1.1434,0.47601,668.42,1
123.04,141.95,89.805,47.086,0.94424,1.3333,2.8301,374.09,1
157.43,168.04,77.104,72.726,2.5373,1.652,1.5554,370.85,1
137.18,173.74,88.418,82.814,2.5304,1.4789,0.51405,352.8,1
255.99,124.55,100.96,48.476,0.17688,1.8916,2.9869,438.84,1
114.66,228.18,80.499,128.16,2.807,2.2495,2.7829,271.83,1
193.17,128.63,103.79,8.7867,1.1593,2.5165,2.4392,163.94,1
132.99,157.67,74.597,71.379,3.1388,1.13,1.3739,144.67,1
142.71,166.18,69.491,36.676,2.9503,1.4792,0.84613,382.08,1
189.13,137.49,48.822,71.746,2.5475,1.7951,2.8954,195.19,1
541.39,490.46,486.36,386.26,1.6702,0.95296,1.5562,301.91,1
271.59,122.71,218.18,70.552,1.7933,0.38916,0.48263,377.03,1
249.84,159.64,120.47,72.109,2.3636,1.2247,3.1062,164.46,1
151.07,192.6,60.289,87.76,3.0343,1.1895,1.6597,160.73,1
213.46,132.66,97.905,19.309,1.9325,2.0572,2.6074,379.24,1
194.8,215.21,156.93,85.322,2.9218,2.6246,1.411,98.251,1
178.12,96.548,78.11,60.592,2.4123,2.2537,1.8968,266.08,1
463.31,347.09,268.83,60.594,2.9876,0.45021,1.6147,272.18,1
225.01,274.26,123.31,138.23,2.2429,0.08263,1.045,325.26,1
162.98,139.1,65.809,34.388,2.0561,2.5795,1.3284,356.84,1
186.92,175.42,95.932,87.619,2.7305,3.067,2.6215,268.85,1
133.92,147.39,65.027,56.28,2.916,1.8562,0.36086,381.21,1
175.4,338.48,73.659,84.142,1.2046,0.58656,0.66844,112.37,1
166.84,148.68,68.629,45.373,2.6195,1.1448,1.7146,331.2,1
129.92,155.7,39.34,77.795,0.86947,2.3826,1.3164,86.202,1
310.86,96.809,78.972,61.269,0.61158,1.5,0.11762,305.05,1
597.34,103.83,561.64,24.03,1.735,2.3506,2.3996,188.19,1
334.88,373.4,218.31,42.228,0.06484,2.4702,3.1314,459.39,1
177.83,168.17,78.645,81.093,1.9703,1.493,0.3186,272.47,1
179.95,158.13,58.3,77.051,1.0573,1.4346,0.76922,125.25,1
193.63,213.42,38.997,74.086,0.11567,2.4223,1.6966,276.02,1
800.56,70.739,239.29,17.629,2.7675,3.0381,2.3838,143.4,1
125.39,169.5,69.486,35.053,2.6266,0.13032,0.78926,290.19,1
182,124.54,73.366,40.717,2.4479,2.0267,2.5401,515.94,1
193.47,188.01,77.197,48.457,2.8591,1.9301,2.2108,276.77,1
179.66,138.5,86.544,55.262,2.5296,1.6415,2.8276,190.94,1
360.72,143.13,327.34,51.861,0.65198,0.64763,1.4176,482.5,1
180.13,161.65,112.48,67.195,1.6057,0.84892,1.4465,375.25,1
184.72,182.83,78.739,81.303,0.09838,2.2433,1.5312,465.62,1
381.39,472.67,298.75,83.781,2.2352,2.39,0.8958,366.18,1
187.73,82.239,112.47,33.991,2.5541,2.8024,1.7303,55.172,1
178.4,144.55,79.806,60.877,2.5084,2.5043,0.83924,250.71,1
182.11,160.9,85.099,77.31,0.90151,0.44942,0.57757,185.95,1
375.87,143.89,342.04,77.307,2.3178,0.31945,0.99148,690.12,1
240.63,122.44,168.34,69.865,0.67079,2.3287,0.11599,189.12,1
142.28,129.55,69.383,44.162,2.7608,1.016,0.50638,459.32,1
130.62,180.95,94.469,106.82,0.84998,2.1332,1.7708,277.04,1
245.89,135.73,134.71,28.422,1.7189,0.67786,1.6145,565.05,1
143.77,161.44,65.03,80.942,0.11491,0.64893,0.82264,300.18,1
188.06,54.438,67.277,22.255,3.0923,3.1413,1.6159,259.98,1
179.76,139.57,78.003,72.624,0.92503,3.0617,1.9036,401.44,1
168.54,103.92,63.161,35.058,0.79255,1.2166,2.1325,406.07,1
163.84,206.96,80.825,51.619,1.3135,0.086249,0.024604,432.97,1
164.62,64.681,43.176,17.734,0.47698,0.8414,0.12816,392.08,1
107.34,144.01,89.088,64.367,2.7966,1.9574,2.9483,174.75,1
184.12,347.55,62.468,187.8,2.8841,0.41565,1.5377,185.49,1
303.13,154.04,285.1,91.401,1.5633,1.5547,2.9743,384.02,1
263.96,229.03,176.86,121.31,0.16229,2.1702,1.2755,333.21,1
145.79,92.25,69.11,62.157,1.4944,2.8243,2.3273,464.83,1
152.7,109.54,58.787,28.876,2.9953,2.1837,1.8843,139.84,1
150.89,96.153,39.069,33.453,0.68527,1.8441,0.27522,367.84,1
161.03,164.78,70.396,72.583,1.3872,0.24444,2.9278,113.47,1
279.85,102.78,214.67,25.8,2.3565,2.7512,2.3486,280.36,1
212.72,73.24,55.765,55.058,1.7555,1.3831,0.28337,191.42,1
166.64,231.65,62.792,47.523,0.46568,1.5293,1.3836,143.85,1
428.94,167.67,369.68,73.103,2.1643,1.6389,3.0687,143.39,1
156.59,108.56,70.473,22.214,2.6461,1.9973,1.4187,237.73,1
143,173.67,65.448,83.712,2.8774,2.8006,1.1798,77.929,1
214.79,127.3,75.752,71.823,2.2889,0.54912,1.1031,77.431,1
180.7,176.38,80.978,88.645,0.0030183,0.2216,1.2174,179.06,1
161.61,239.39,84.793,116.96,0.324,1.6714,2.3045,388.43,1
97.644,198.31,73.158,64.153,1.6494,1.1374,0.58542,101.59,1
153.63,148,70.514,57.544,2.8986,2.5109,2.5044,394.7,1
534.47,201.81,492.06,51.604,1.6826,2.855,3.0396,124.44,1
275.78,165.91,115.94,78.086,1.1555,0.027791,0.43801,410.02,1
178.81,187.91,116.29,61.268,2.6479,2.9398,2.5693,687.7,1
129.68,168.84,37.764,89.292,2.4903,2.5251,2.1395,119.73,1
154.33,152.56,54.605,76.271,3.1006,1.3493,0.51015,432.77,1
385.13,436.61,328.36,355.44,1.4284,2.2205,1.5814,384.55,1
161.27,124.17,66.589,31.789,2.0267,0.25077,1.5903,257.28,1
228.34,77.411,191,67.663,1.9478,1.3895,2.1493,264.13,1
183.38,301.64,67.395,156.87,2.2929,2.1449,0.92003,262.17,1
212.96,309.76,138.2,41.465,0.052069,1.8455,2.6597,177.19,1
146.89,141.92,85.268,124.02,2.1487,2.9949,2.9976,419.14,1
214.9,224.18,154.86,146.3,2.6171,2.8172,2.0989,144.69,1
156.35,187.15,57.38,146.13,2.3042,0.50461,2.2975,239.47,1
139.37,108.71,28.515,54.696,2.7708,0.13472,1.5969,234.55,1
148.56,205.32,80.349,49.363,2.9573,0.57499,1.8452,515.51,1
143.64,128.79,51.533,52.213,2.8634,1.9959,2.1216,514.38,1
146.24,135.85,80.276,65.784,0.40526,0.32282,1.6821,460.03,1
373.54,122.37,312.32,44.367,2.4558,0.94568,3.0929,193.32,1
367.62,104.02,46.359,41.871,2.8253,2.9408,2.9685,390.14,1
171.98,96.171,66.274,64.124,0.0056265,0.07415,2.2406,493.61,1
178.04,85.196,46.485,16.923,2.4704,2.0803,1.5344,350.3,1
207.02,182.84,154.04,83.715,0.15889,0.31785,0.7534,197.35,1
588.42,167.73,307.9,52.896,2.0445,0.4531,0.54308,323.85,1
305.04,168.69,90.908,73.147,1.3322,2.4596,3.0264,136.68,1
158.3,91.738,82.057,68.688,1.9501,2.2137,1.1306,334.55,1
161.01,181.35,78.486,77.969,1.6221,0.82691,0.7648,528.75,1
164.93,178.95,78.509,70.215,0.66356,1.3375,0.54964,363.82,1
161,179.79,54.895,34.615,2.7659,0.09109,1.1549,354.09,1
202.24,72.66,85.382,21.934,2.2309,1.589,0.92677,345.64,1
183.29,156.35,72.795,32.437,1.0823,3.0037,2.6121,146.52,1
213.2,140.23,54.21,76.056,1.5568,2.6554,1.2214,122.61,1
248.29,186.05,84.4,65.982,2.3696,2.3363,2.4882,299.95,1
160.96,117.13,78.797,35.189,1.6564,0.76187,3.1253,138.64,1
255.34,176.03,199.59,112.84,2.4139,2.0136,1.7477,255.14,1
146.21,129.25,52.735,93.357,2.6201,1.2665,2.2694,234.28,1
161.78,134.82,50.84,87.145,2.573,1.3866,1.0247,493.25,1
402.91,178.87,286.2,56.301,0.068708,1.276,1.8202,162.81,1
99.252,176.61,47.661,85.278,2.6439,1.7369,1.9666,381.4,1
564.32,125.89,479.59,91.024,1.4194,1.0199,0.85494,655.48,1
175.89,246.2,58.446,65.53,1.9168,0.83706,1.3681,471.47,1
264.85,198.11,163,50.717,2.5804,0.63614,2.9202,180.06,1
294.79,232.29,214.22,59.645,2.5514,0.32466,2.3925,258.58,1
235.12,165.13,202.94,94.831,2.3821,2.9639,2.3747,368.14,1
176.37,115.52,44.901,20.087,2.1264,2.5111,1.4159,397.78,1
172.42,160.86,34.832,25.523,0.27824,1.6738,1.8029,120.87,1
342.94,402.65,248.21,106.66,2.6582,1.1636,3.1042,666.83,1
366.12,133.69,278.35,62.479,0.87748,2.0087,0.19948,480.93,1
225.78,273.2,147.23,75.328,2.0903,2.887,2.7194,374.63,1
211.05,121.48,63.266,104.02,1.6955,2.1437,0.96123,297.94,1
285.35,180.87,137.27,30.219,2.5376,0.20075,0.40466,395.12,1
184.42,215.02,49.637,63.452,2.8169,1.5877,0.40364,223.53,1
208.78,201.3,98.167,13.649,1.9217,1.9812,1.5682,40.992,1
118.46,146.15,43.111,51.742,1.6288,0.90479,1.0956,502.81,1
125.55,77.42,45.126,48.698,1.9351,1.0314,2.053,456.16,1
174.18,127.07,84.095,28.624,1.4039,2.2502,1.879,56.807,1
247.15,120.7,165.89,58.129,0.66211,1.4197,0.38979,67.878,1
148.81,153.69,72.151,81.332,1.1555,0.72901,1.6108,450.41,1
194.8,107.85,119.5,40.588,2.7351,0.90303,0.083779,209.31,1
144.45,163.02,90.743,69.766,1.9801,1.7062,0.68045,725.21,1
239.39,172.03,145.6,33.145,2.4693,2.7913,2.2623,166.31,1
142.33,75.192,53.37,47.34,0.3781,0.82051,1.6958,165.42,1
145.78,134.17,88.697,70.532,1.3059,2.4656,1.0646,286.98,1
1169.9,168.55,1112.8,62.2,1.4036,2.1429,1.1596,541.43,1
480.71,870.43,391.17,97.43,2.7026,0.002047,2.5668,553.32,1
672.02,188.66,573.26,87.566,2.1452,1.0366,1.7635,186.54,1
285.03,249.55,251.87,51.019,1.0605,0.29321,1.4757,583.2,1
288.88,394.08,210.36,144.9,2.2732,1.3257,1.1668,386.33,1
168.25,140.29,84.651,21.226,2.5563,0.9428,0.4422,17.609,1
164.22,113.01,72.892,66.794,1.8173,2.9308,2.3998,98.047,1
428.12,153.3,302.47,77.718,1.1368,2.7558,0.40929,664.14,1
226.72,163.15,63.317,71.527,2.2663,3.1168,1.1398,189.19,1
181.15,188.69,136.04,72.421,3.13,1.1024,2.0239,83.345,1
157.5,151.15,78.483,68.566,0.66204,1.3877,3.0944,452.68,1
175.03,147.43,52.479,69.091,2.9776,1.6254,0.1472,316.16,1
209.82,303.45,183.89,140.22,2.8226,1.7676,0.84653,322.3,1
201.65,146.56,76.151,110.27,0.80604,0.43037,1.4577,239.39,1
179.44,310.16,64.365,52.929,3.0812,1.1577,0.22165,138.86,1
157.15,169.74,69.796,76.358,3.0889,1.987,1.5854,531.36,1
333.62,170.05,198.91,95.231,2.2939,1.0865,2.304,441.24,1
477.09,92.265,71.218,24.731,0.30054,1.4048,1.0935,672.71,1
123.18,218.24,62.367,76.696,2.054,0.66526,1.6659,425.28,1
216.68,124.29,113.51,40.4,3.122,1.0668,0.84939,321.52,1
358.52,98.1,334.95,49.753,1.7988,2.9102,1.5671,197.18,1
171.46,272.19,89.498,61.865,2.6217,0.92307,2.1278,417.24,1
236.45,175.39,95.732,77.537,1.1504,1.5136,0.28778,474.03,1
149.36,113.53,78.263,70.541,1.312,1.8764,2.605,167.7,1
186.99,198.15,157.35,76.386,2.1111,1.3297,0.25373,498.01,1
171.84,208.6,77.841,117.12,2.8084,1.7008,1.3368,323.66,1
186.89,142.43,56.977,78.914,0.74948,2.3104,2.1137,229.61,1
95.311,164.66,72.748,41.778,1.0404,2.639,2.7248,395.21,1
155.84,152.32,68.084,53.189,3.1128,0.86001,1.6582,220.68,1
164.04,160.14,75.8,71.086,1.8023,2.1175,0.23827,299.02,1
226.27,172.75,127.72,15.171,2.5617,0.14214,0.42982,120.5,1
127.32,183.7,65.041,35.539,2.7607,1.3685,2.9357,458.7,1
162.78,86.863,17.812,49.065,0.54403,1.06,1.9551,310.96,1
185.25,95.893,60.112,58.61,2.1155,2.4717,0.028562,311.54,1
237.12,132.98,74.174,84.755,3.0587,1.7324,1.1523,412.56,1
187.59,360.15,83.776,41.206,0.92149,0.47893,1.7487,143.2,1
157.39,51.584,92.248,34.096,1.0524,0.0093031,2.8194,245.62,1
300.5,118.14,118.85,75.608,1.1434,0.81482,1.4073,141.91,1
158.14,254.31,116.98,162.31,2.2435,2.1722,2.985,144.79,1
177.76,127.37,73.537,60.831,1.8777,0.65241,1.451,44.507,1
161.23,95.675,67.524,70.675,1.0196,0.59139,0.054449,341.73,1
597.65,207.43,515.08,129.77,1.7304,0.041178,0.87903,978.71,1
249.03,99.798,154.78,52.11,1.4229,2.5523,1.9575,42.268,1
186.14,116.01,60.201,41.333,1.2069,1.0827,2.1309,251.35,1
194.04,124.78,80.504,86.802,2.0039,1.4854,1.2105,301.25,1
244.92,169.47,60.924,74.083,2.1318,2.6065,2.5047,415.92,1
210.66,133.67,77.684,88.094,1.6388,2.5522,1.3869,296.3,1
347.69,144.34,213.51,82.406,2.7109,2.7437,3.0649,361.35,1
154.59,165.05,74.056,95.986,2.3802,0.68933,2.1174,201.83,1
221.48,123.31,134.3,88.249,0.76984,0.62878,0.39474,109.83,1
151.4,126.83,72.205,40.942,0.02627,2.4572,1.5353,243.3,1
178.39,117.89,111.11,45.69,3.0765,3.1299,1.4852,189.1,1
140.33,366.72,49.048,151.15,3.0445,1.8943,2.7932,740.77,1
106.7,161.71,72.685,64.404,2.6209,2.5564,0.2144,328.48,1
188.03,161.08,64.158,72.209,0.53511,1.3415,2.4697,42.376,1
499.62,155.76,357.16,61.625,0.8414,0.59731,0.34675,1051.6,1
269.16,159.19,113.63,99.296,2.2545,1.2704,1.2918,210.99,1
