238.805836604,388.271551849,126.527741571,276.851627917,2.8905562654,2.19922389606,1.52593705317,216.370793359,signal,
176.092747966,93.2003592528,130.973156734,70.8553635936,2.09434187136,1.65350589117,2.26820915287,338.365054913,signal,
161.295035422,498.283171364,69.0531088483,443.371393214,2.41383789974,1.39756450791,0.902366813351,83.3063404563,signal,
384.601842941,134.477943964,285.105711901,44.9468478622,0.17554867787,2.46490982619,0.938980700929,405.945190075,signal,
206.946379224,107.663248418,147.816533119,49.1958905011,1.86485415225,2.50733647483,0.309290046419,502.507505993,signal,
122.023713884,485.078763993,71.870729106,163.607755026,2.04233165087,1.25520024776,1.60300924299,415.748164726,signal,
245.002163531,174.73364899,181.895097654,77.0543526361,2.73158911533,2.21817960119,2.86960086685,179.40481596,signal,
140.642407134,352.598698057,57.0115563211,160.467730742,1.14621603428,0.10591803432,1.05584140509,122.898838568,signal,
221.743523009,341.356337686,167.226672884,88.1598816764,1.58579122806,2.34987758089,2.31898802813,332.070781859,signal,
192.192154065,122.430799963,57.7254561706,62.0602944292,2.34968226646,0.0732927838395,2.98830926281,338.555613636,signal,
161.418003463,105.320477555,69.999283287,55.6499187123,1.73397776529,1.83777518731,2.20879292958,164.48773399,signal,
163.173911291,563.7103822,79.3518095693,135.693300553,0.0897071493056,1.44449616977,1.6228479957,295.180222699,signal,
310.3251487,96.5045342786,263.392428862,72.8816561728,0.975128792533,0.404475991146,0.144859628328,247.102241242,signal,
165.952421185,205.209970515,78.2937825137,73.6932469075,2.99118310009,2.26817736518,0.72223186267,426.424606286,signal,
287.939315481,168.293811108,73.3428785479,26.0987972055,1.93905362678,1.03673232454,1.8439079384,273.278450131,signal,
327.028665881,257.185218413,158.753531471,21.8888836476,1.83527592203,2.98341844886,2.57760130162,406.780403742,signal,
158.107055245,156.593553532,51.4439087869,127.855820446,1.90175150143,0.906810877004,0.784657473391,119.70516384,signal,
201.460700276,417.868217073,106.092293138,372.680830159,1.13804291305,0.886119741083,1.38883281635,367.775862355,signal,
148.892349211,170.580751788,79.3398585922,71.0439655266,2.05040277603,2.59042188666,3.12162212283,245.317472552,signal,
123.663964587,104.707238756,52.2747101547,68.3889872881,2.46830947327,1.58166526736,2.76383167035,314.458938904,signal,
253.3667857,182.7956688,201.407913933,64.1396196633,1.02240484914,2.81997493637,2.53007721438,436.668993385,signal,
176.472214959,104.823908139,97.3320136561,20.3415968774,0.930270305205,1.23434295764,0.0773960983274,217.826547812,signal,
152.146191739,151.109921063,26.6223985544,25.7159893203,2.31922456101,2.38159753797,2.33231431998,291.202952171,signal,
143.996522917,119.671420332,59.6007194241,40.44733782,0.0275971770602,1.08587091205,2.08906998168,86.1017986761,signal,
204.639656397,178.249469666,114.331195961,132.717170905,2.11038580993,3.06756301436,2.54853889807,718.514858303,signal,
601.007203074,326.090366089,95.9657140995,111.16399345,0.182733424266,1.84508436816,1.51597991061,440.413081456,signal,
177.788213918,112.275336192,67.0760744589,26.8589166512,2.04711300357,0.881557172811,0.702057291619,547.028637563,signal,
185.447967723,327.810723342,154.334508542,152.176525897,2.54205612175,3.00153647106,2.65888285465,401.592516149,signal,
1802.66256249,443.034510177,1736.72305534,131.884882213,2.72395950919,0.477997112119,0.796292508393,314.538394457,signal,
312.568522523,142.802230338,249.872511133,91.7653467429,1.46599672405,2.44446308153,1.26133107893,306.850694839,signal,
121.596730972,166.995982689,30.6226399254,77.3690362184,2.43589933194,3.11927561527,1.64448471417,276.649193594,signal,
126.870382742,181.096541308,59.5447695509,72.4850607925,3.11993216488,0.919986743471,2.83737064433,177.430661469,signal,
